date,US-AK,US-AL,US-AR,US-AZ,US-CA,US-CO,US-CT,US-DC,US-DE,US-FL,US-GA,US-HI,US-IA,US-ID,US-IL,US-IN,US-KS,US-KY,US-LA,US-MA,US-MD,US-ME,US-MI,US-MN,US-MO,US-MS,US-MT,US-NC,US-ND,US-NE,US-NH,US-NJ,US-NM,US-NV,US-NY,US-OH,US-OK,US-OR,US-PA,US-RI,US-SC,US-SD,US-TN,US-TX,US-UT,US-VA,US-VT,US-WA,US-WI,US-WV,US-WY,US,PR
2022-10-22,8.545454545454545,34.044444444444444,34.46666666666667,65.0,238.41304347826087,36.19444444444444,23.304347826086957,1.7083333333333333,7.666666666666667,166.71698113207546,63.57142857142857,7.2,20.291666666666668,5.074074074074074,28.272727272727273,47.68292682926829,21.653061224489797,40.0,53.166666666666664,73.7875,18.736842105263158,6.208333333333333,34.1063829787234,45.86206896551724,44.75,33.9,6.380952380952381,79.64285714285714,4.166666666666667,19.90909090909091,15.144736842105264,38.44444444444444,21.3,34.46153846153846,113.88,62.65384615384615,41.75,17.526315789473685,70.66666666666667,8.714285714285714,57.152542372881356,9.619047619047619,57.05263157894737,306.0,13.410714285714286,62.833333333333336,3.357142857142857,32.583333333333336,28.069767441860463,21.20253164556962,1.1296296296296295,1441.0869565217392,68.8
2022-10-29,8.166666666666666,38.724137931034484,39.4,65.0,226.96,37.88461538461539,20.214285714285715,2.9375,7.5,170.46153846153845,109.01923076923077,12.875,15.75,6.984126984126984,37.63157894736842,55.63333333333333,20.693548387096776,39.75757575757576,52.431372549019606,63.50704225352113,28.353846153846153,7.081081081081081,33.891304347826086,46.967213114754095,39.1875,81.6236559139785,4.1525423728813555,105.92307692307692,3.5757575757575757,20.818181818181817,5.514285714285714,76.5,41.411764705882355,85.35714285714286,85.93333333333334,60.265306122448976,24.15,17.571428571428573,111.6470588235294,2.909090909090909,67.02678571428571,10.954545454545455,89.38983050847457,395.1794871794872,8.083333333333334,79.59420289855072,4.646341463414634,32.84057971014493,26.35164835164835,21.422680412371133,2.4,2127.279411764706,47.25
2022-11-05,7.2631578947368425,159.4747474747475,73.88888888888889,65.0,330.0952380952381,36.04225352112676,23.816666666666666,2.4603174603174605,7.466666666666667,200.46875,156.375,15.27710843373494,21.56,3.857142857142857,80.6,126.640625,23.724137931034484,40.361702127659576,75.32758620689656,66.69014084507042,60.03225806451613,7.393939393939394,37.68421052631579,40.05494505494506,41.25,204.0,8.914893617021276,98.41379310344827,2.485294117647059,18.174603174603174,6.181818181818182,88.82978723404256,62.078125,29.444444444444443,108.33333333333333,66.61224489795919,63.6,16.375,173.09259259259258,9.380952380952381,64.55813953488372,14.892857142857142,82.872,675.875,17.952380952380953,119.83636363636364,4.357142857142857,44.67567567567568,36.285714285714285,34.41379310344828,3.8,3857.521739130435,62.92156862745098
2022-11-12,6.884615384615385,177.5,83.81538461538462,134.27350427350427,380.1830985915493,36.74285714285714,37.016666666666666,3.22,23.84722222222222,207.26262626262627,184.30769230769232,7.466666666666667,26.5,12.291666666666666,159.3846153846154,152.4344262295082,24.96875,35.93181818181818,120.1,50.294117647058826,93.76086956521739,4.512820512820513,43.40425531914894,58.294117647058826,61.42857142857143,243.47058823529412,10.333333333333334,121.3125,5.555555555555555,18.76923076923077,6.0476190476190474,71.92307692307692,49.535714285714285,20.5531914893617,122.8030303030303,81.32291666666667,73.55813953488372,28.625,185.51063829787233,7.512820512820513,86.13461538461539,20.11764705882353,99.67857142857143,1241.514563106796,22.90909090909091,137.05172413793105,4.0588235294117645,94.64473684210526,35.55555555555556,44.387387387387385,6.068965517241379,3381.651515151515,75.3030303030303
2022-11-19,13.75,174.94017094017093,86.85,72.04651162790698,552.3181818181819,61.68292682926829,43.45,5.855263157894737,25.383084577114428,346.8125,338.93333333333334,17.52173913043478,39.63157894736842,13.0,342.5833333333333,243.80869565217392,38.64,87.91089108910892,136.2,85.15189873417721,135.35714285714286,6.594594594594595,76.0,66.75,152.15151515151516,88.88461538461539,4.510204081632653,201.71428571428572,6.51948051948052,15.428571428571429,5.943396226415095,59.964285714285715,49.04761904761905,9.6,252.14814814814815,161.49101796407186,84.05263157894737,17.025641025641026,300.873786407767,9.666666666666666,172.4,13.4,109.77272727272727,937.8703703703703,40.588235294117645,297.125,3.9444444444444446,117.54545454545455,65.42424242424242,59.51685393258427,4.709090909090909,5645.9320388349515,69.60344827586206
2022-11-26,12.793103448275861,190.08771929824562,107.16666666666667,68.13636363636364,868.8888888888889,79.81481481481481,54.50632911392405,9.211764705882352,23.571428571428573,518.0152671755725,345.1948051948052,16.907894736842106,55.29032258064516,31.651162790697676,273.9791666666667,172.72,63.905660377358494,188.625,142.625,91.4888888888889,155.625,0.11764705882352941,125.41975308641975,96.66666666666667,186.734375,116.33333333333333,7.885714285714286,444.9655172413793,21.22222222222222,24.03076923076923,9.55,265.4782608695652,48.48,74.76470588235294,443.9347826086956,176.53191489361703,73.30666666666667,83.05208333333333,459.0190476190476,10.282608695652174,184.77777777777777,13.1,201.90322580645162,1143.5420560747664,29.46153846153846,650.4375,2.710526315789474,160.41860465116278,59.138888888888886,65.5,4.0,15007.304761904761,66.17708333333333
2022-12-03,25.562874251497007,126.88888888888889,130.0,86.86178861788618,1130.4074074074074,91.02857142857142,57.267605633802816,21.96551724137931,19.754716981132077,387.8,374.6470588235294,21.050505050505052,49.32876712328767,24.272727272727273,380.47058823529414,199.6451612903226,71.94827586206897,272.0,110.49397590361446,82.65957446808511,171.69230769230768,9.578947368421053,131.38709677419354,167.23809523809524,227.67415730337078,133.0,6.7,416.3333333333333,10.261904761904763,27.220588235294116,12.766355140186915,403.63157894736844,38.78947368421053,70.46575342465754,707.8842105263158,243.78,149.8,169.71428571428572,735.9240506329114,10.73404255319149,170.66666666666666,22.695652173913043,177.71428571428572,1238.4772727272727,39.708333333333336,644.5,1.6666666666666667,174.0,64.51948051948052,68.06060606060606,15.702702702702704,14614.764705882353,62.625
2022-12-10,21.416666666666668,127.21311475409836,141.0,230.05555555555554,874.5555555555555,144.43478260869566,124.9,20.714285714285715,17.545454545454547,165.3125,318.76666666666665,22.921875,54.32,39.0,333.5169491525424,316.19718309859155,92.8,193.61061946902655,106.11111111111111,93.83333333333333,102.47058823529412,15.083333333333334,178.33333333333334,173.20689655172413,290.54545454545456,110.98876404494382,9.785714285714286,268.75,19.238095238095237,46.016666666666666,35.82993197278912,412.94444444444446,29.0,102.4,974.8260869565217,291.56,219.0344827586207,120.61904761904762,717.2409638554217,15.3,137.64285714285714,38.654205607476634,179.14285714285714,839.9036144578313,30.0,246.83333333333334,6.4875,210.0,67.18518518518519,39.0,18.75609756097561,15899.380952380952,62.541666666666664
2022-12-17,22.516666666666666,98.625,181.33333333333334,279.03333333333336,546.2,151.55128205128204,176.16455696202533,23.35,18.62962962962963,194.77777777777777,188.2972972972973,15.191176470588236,67.0,25.823529411764707,388.8666666666667,292.3333333333333,109.66666666666667,162.0,119.81818181818181,220.67857142857142,82.19444444444444,29.9,375.5652173913044,175.25,252.53333333333333,115.0,30.105263157894736,187.56666666666666,10.13888888888889,56.333333333333336,46.46987951807229,278.8688524590164,361.0,64.78571428571429,1276.5072463768115,228.86666666666667,284.4782608695652,177.51470588235293,502.8,22.338461538461537,142.6,45.90196078431372,145.0,1171.6181818181817,38.02521008403362,136.88888888888889,16.95,210.0,186.38983050847457,155.0,24.77777777777778,31381.36842105263,68.16528925619835
2022-12-24,22.49425287356322,105.77777777777777,204.0,343.8490566037736,1026.8383838383838,144.97674418604652,134.0,20.625,18.275862068965516,155.54545454545453,179.8,8.793103448275861,77.5,209.66666666666666,359.1923076923077,393.15492957746477,117.41935483870968,126.6,119.5,290.0,161.33333333333334,40.86666666666667,437.6736842105263,159.68965517241378,346.08,117.32,47.89411764705882,206.88888888888889,13.571428571428571,64.66666666666667,53.0253164556962,248.2608695652174,331.0,91.51612903225806,1384.3818181818183,534.9591836734694,164.0625,228.77777777777777,274.54545454545456,36.275862068965516,147.52,45.02272727272727,238.0,1175.967741935484,42.55263157894737,181.6,30.0,176.14285714285714,240.0,159.85714285714286,30.45,10932.4,64.13636363636364
