date,US,Alaska,Alabama,Arkansas,Arizona,California,Colorado,Connecticut,District of Columbia,Delaware,Florida,Georgia,Hawaii,Iowa,Idaho,Illinois,Indiana,Kansas,Kentucky,Louisiana,Massachusetts,Maryland,Maine,Michigan,Minnesota,Missouri,Mississippi,Montana,North Carolina,North Dakota,Nebraska,New Hampshire,New Jersey,New Mexico,Nevada,New York,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Virginia,Vermont,Washington,Wisconsin,West Virginia,Wyoming
2022-10-22,-952.0697674418604,6.553571428571429,-90.21739130434783,-25.79310344827586,34.38461538461539,33.80000000000001,24.51851851851852,12.458333333333329,-1.915492957746479,1.5,52.85714285714286,-24.22727272727272,5.2857142857142865,14.418181818181814,3.4875,-28.61111111111111,-18.520000000000003,-6.0,14.76923076923077,-46.38461538461539,4.517241379310343,-27.023255813953487,3.98,29.142857142857146,32.03636363636364,34.035714285714285,-1.019999999999996,3.1052631578947367,1.2000000000000028,1.2804878048780486,10.631578947368421,5.839285714285714,-5.945945945945947,6.16949152542373,53.30630630630631,10.509803921568633,3.857142857142847,20.208333333333336,-2.076923076923077,-49.0,4.135135135135135,-39.57777777777778,1.8888888888888893,-32.57575757575758,-158.04545454545456,4.794117647058824,-31.0,2.918367346938776,-5.3125,21.253731343283583,-4.125,-1.0
2022-10-29,-2540.0,-2.0,-115.26829268292684,-28.36,33.70588235294117,-31.9375,14.662162162162161,-11.11111111111111,-6.642857142857143,-1.0169491525423728,-85.80645161290323,-50.69230769230769,2.2727272727272716,8.16,4.777777777777778,-59.0,-38.97619047619048,-10.163636363636364,-40.53333333333333,-113.9795918367347,16.466666666666665,-60.38888888888888,1.6500000000000004,-8.166666666666664,5.0,1.375,-52.34090909090909,5.5,-112.88135593220339,1.1666666666666665,4.9523809523809526,6.285714285714286,-33.77777777777778,-23.32432432432432,39.53333333333333,-36.71428571428571,-60.52173913043478,-17.77777777777778,1.3176470588235292,-93.83333333333333,7.333333333333333,-98.609375,6.133333333333333,-46.89285714285714,-295.1290322580645,-1.0,-84.77777777777777,1.3943661971830985,-19.0,27.470588235294123,-27.948979591836736,-1.428571428571428
2022-11-05,-3432.307692307692,-7.5625,-231.55223880597015,-46.31428571428572,-13.454545454545453,-218.5909090909091,6.755102040816325,-13.559999999999999,-27.91549295774648,-7.0,-116.05555555555554,-62.0,0.884615384615385,8.067796610169491,-9.433333333333334,-98.25,-66.65217391304348,-10.774999999999999,-102.25,-83.57142857142856,-9.5,-113.61904761904762,1.3103448275862073,-12.714285714285715,-56.51063829787234,-11.272727272727273,-166.0,-2.24,-187.9268292682927,-0.8111111111111109,-15.571428571428571,2.3,-99.20833333333333,-40.89285714285715,-11.8,-112.42857142857143,-97.18181818181819,6.5909090909090935,-24.416666666666668,-90.78571428571428,4.5,-183.0909090909091,5.184210526315789,-145.9,-290.77272727272725,4.3684210526315805,-181.6,3.060240963855421,-18.708333333333332,10.070796460176993,-52.067796610169495,-4.821428571428571
2022-11-12,-3557.333333333333,-4.923076923076923,-66.80769230769232,-102.03030303030305,-67.16666666666667,-528.2,-15.830769230769228,-16.857142857142854,-37.42857142857143,-8.032258064516128,-178.26086956521738,8.133333333333326,-11.095238095238097,12.142857142857146,-4.716666666666667,-93.25999999999999,25.066666666666663,-19.107692307692307,-178.56164383561645,-55.111111111111114,4.404761904761912,-98.7605633802817,-3.958333333333333,-40.84615384615385,-115.58823529411764,-29.25,-103.23255813953489,-3.6363636363636367,-189.41666666666666,-4.934782608695652,-7.25,2.3023255813953485,-199.875,-95.12,-65.52380952380952,-180.61111111111111,-175.46296296296296,7.357142857142861,-39.06896551724138,-153.34375,1.7199999999999998,-114.75167785234899,2.1851851851851833,-221.9189189189189,-329.031914893617,4.25,-125.84615384615384,2.5871559633027523,-18.64,2.192,-68.66666666666666,-7.333333333333334
2022-11-19,-2085.083333333334,-29.5,-21.125,-103.0,-232.35483870967744,-566.9444444444443,-46.108695652173914,-50.22018348623853,-26.476190476190474,-38.34375,-130.1891891891891,88.47826086956519,-6.576923076923077,-7.04054054054054,-26.389312977099237,76.39999999999998,-55.02272727272728,-29.47826086956522,-78.36363636363637,-49.925925925925924,-12.473684210526315,-53.33333333333334,-8.454545454545453,-88.3529411764706,-153.68235294117648,-88.04761904761904,-112.36363636363637,-2.864583333333334,55.5,-7.266666666666667,-8.313725490196077,-0.862068965517242,-74.9322033898305,-107.78787878787878,-95.0,-142.62068965517238,-163.37878787878788,-88.0,-79.63636363636363,-157.79310344827587,4.611111111111111,-30.5,-8.272727272727272,-117.37931034482759,-364.1388888888889,5.470588235294118,21.25,0.39534883720930214,-173.42857142857144,-38.11570247933884,-68.0,-38.2
2022-11-26,-7722.533333333333,-54.36923076923077,-72.71428571428572,-276.0,-460.5656565656566,-547.0,-87.93478260869566,-119.06593406593407,0.0,-15.0625,-214.27848101265818,104.5769230769231,16.2,-33.721311475409834,-119.1868131868132,-464.8253968253968,-255.1,-122.78571428571428,-130.0,-58.349999999999994,-90.64285714285714,-105.6,-18.046153846153846,-152.69411764705882,-192.25,-317.2323943661972,-128.33333333333334,-31.98989898989899,30.69999999999999,-14.389830508474576,-28.234375,1.0930232558139537,-158.86666666666667,-56.458333333333314,-160.575,-386.1071428571428,-329.2323232323232,-271.09722222222223,-135.0,-175.75903614457832,-5.921568627450981,9.555555555555571,-42.361111111111114,-271.17777777777775,-688.5588235294117,-14.142857142857142,-138.2923076923077,-8.505263157894737,-422.0315789473684,-164.20689655172413,-115.0,-25.7972972972973
2022-12-03,-16898.526315789473,-27.705882352941178,-235.5,-335.0,-484.7090909090909,-2151.2393162393164,-64.4074074074074,-328.61764705882354,-4.0,-28.0,-419.49122807017545,33.24242424242425,13.5,-162.6888888888889,-157.95454545454544,-815.0,-617.3521126760563,-213.38095238095238,-590.25,-170.4,-316.873417721519,-265.04347826086956,-85.70833333333333,-281.17021276595744,-237.33333333333337,-654.1323529411765,-81.34653465346537,-55.333333333333336,-201.95454545454544,-22.03125,-69.18,-18.666666666666664,-518.6363636363636,0.0,-306.0,-627.0357142857143,-639.4705882352941,-690.3333333333333,-389.9090909090909,-395.3478260869564,-13.057692307692308,-94.36363636363637,-51.6,-466.6666666666667,-842.7435897435898,-14.957446808510639,-248.5625,-26.32183908045977,-537.8275862068965,-395.9102564102564,0.0,-63.04761904761905
2022-12-10,-3744.0666666666693,-32.28571428571428,-114.63953488372093,0.0,-455.0,-1637.0,-43.898989898989896,-242.0,2.4285714285714306,2.3225806451612883,-412.8571428571428,47.29411764705881,1.0270270270270263,-142.84615384615384,-134.5241935483871,-541.375,-488.8305084745763,-143.575,-511.2105263157895,-68.2037037037037,-348.97979797979804,-178.8,-86.52083333333334,-321.52542372881356,-108.1,-346.36708860759495,5.099009900990097,-91.14285714285714,-95.7560975609756,-40.2,-77.45783132530121,-53.170212765957444,-363.04545454545456,0.0,-304.0,183.4000000000001,-613.7307692307693,-653.1428571428571,-490.28,-230.66666666666663,-33.85185185185185,-19.636363636363626,-42.904347826086955,-112.39999999999998,-169.08474576271192,-17.707692307692305,-160.0294117647059,-38.0,-415.25,-263.6190476190476,0.0,-28.46153846153846
2022-12-17,-3262.909090909092,-16.333333333333336,-24.0,29.666666666666686,-253.0,-521.8666666666666,-63.84210526315789,-170.39361702127655,5.142857142857142,7.200000000000003,-490.45454545454544,63.70422535211267,-5.0,-236.875,0.0,-287.5,-213.14736842105265,-59.33653846153845,-203.2857142857143,53.696428571428555,-438.9,-43.80000000000001,-136.2,-403.4615384615384,-15.0,-308.2,37.85416666666663,-60.61904761904762,-55.29411764705878,-74.63636363636364,-100.28571428571429,-44.18181818181818,-392.57894736842104,0.0,0.0,-276.5714285714289,0.0,-621.125,-529.5909090909091,-665.7826086956522,-8.92307692307692,0.1538461538461604,-52.375,0.0,-51.41176470588243,16.057471264367813,-54.38709677419351,-30.76666666666667,-494.5416666666667,-194.51851851851853,11.75,0.0
2022-12-24,-4478.700000000001,-7.692307692307693,52.348484848484844,53.0,-274.0,-175.5,-153.2,-38.298850574712674,19.0,0.1851851851851869,-714.7435897435897,7.884615384615387,-17.16,-231.0,0.0,-140.29411764705878,-171.58333333333331,-27.740740740740733,78.0,35.333333333333314,-482.4,-29.099999999999994,-157.33333333333334,-676.2222222222222,36.365853658536594,-190.0,43.0,-15.533333333333331,-32.909090909090935,0.0,-75.31111111111112,-33.163265306122454,-75.75,0.0,10.285714285714278,-425.5434782608695,0.0,-72.10000000000002,0.0,0.0,-6.555555555555557,4.428571428571445,-41.4,22.66666666666663,-200.5714285714289,-6.356321839080458,-31.83333333333337,-41.8,0.0,-200.33333333333331,44.0,-3.0
