date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,US,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2022-10-29,59.57062764403571,8.33473620592471,-30.326503946884728,24.26940137931244,-33.46967888248844,-14.610237754656808,-10.201495528293432,1.8359967131420483,-1.775713285738533,68.54000428859811,5.973208655392483,-1.5983477581950545,0.9646852404298356,-20.26189650578843,7.460956081117956,-13.108732503888302,-7.237380917897999,5.321250768589302,-46.94962217248117,4.331830364397707,-59.31360323727117,16.335115700690352,55.350637160243664,-4.382843198232246,-12.126391828166732,-22.60248051778823,-3.215570770291461,-9.076907976268831,-0.9063938891372754,-2.8389928198398016,33.30870389329526,-13.448833165603366,18.15134059482247,10.209673451628632,-0.812441462098656,-34.13978840929852,-4.3726539763650045,-29.71419844692755,9.47975329360564,-3.4910396701759896,-18.01568881108141,-4.3466133096740265,-130.11974200229918,-161.5948198695478,-250.69660135798563,2.5338935726660843,-1.8005335395087982,-15.197023950749255,34.25828031457037,0.4236849340887794,-26.019003151163744,-0.2267314149019699
2022-11-05,-122.17025002061578,-14.358213961692531,34.16718968252086,-29.11791399045815,-56.02978714306417,2.4973439210047914,-28.5680234961519,-2.172551664613815,-7.671958350017659,-25.855501788041607,-46.910003403751375,-4.10933083579301,-2.473613159859883,-56.5930060968107,-36.146824098793175,-5.365874920423696,-6.005072742783412,-49.970637615756296,-54.928341646114234,-6.22985490013216,-66.17005483139816,-34.436386431145856,-116.39971440502768,-0.794526390078083,-58.00813476758009,-38.970162952535226,-0.8026293573946419,-0.026295772900496672,23.622482682607895,0.3084789177841607,-37.650069714145495,-23.34923753766692,56.17518224634682,-109.19223005280594,-1.8814888671164496,-87.00605163418432,-37.6007975370682,12.272575421354222,-68.28473006029178,1.261192054503777,-78.97234175345054,6.808500643127848,-80.60896222446054,-357.27285382075195,-1604.3904261311936,-0.1038505312484439,-0.40444649652341536,-66.12695317393228,14.233597616251913,-25.27058835900235,10.412197623378638,0.3720130752683577
2022-11-12,14.512383534741105,-5.416955616677804,-60.78975689220857,-78.13341633296449,-54.698744752529876,-2.248770941771646,-10.17142582874056,-6.618534479729002,-24.814692773586813,-111.78083752347374,-106.1713444013766,-0.9453878486877878,-12.223781022577183,-35.45459550110418,-71.09910979699677,3.3300491569055275,-9.386846270526014,-137.42110804987271,19.531603443890276,-6.69481962208943,22.559506288757575,-8.555503209357049,20.672123178166004,-18.70842247815257,-175.996758101768,10.594653028285336,-1.3470673867180132,-17.6149338713037,-13.222306148749992,0.9357820448355367,-106.69083226532665,-36.06327464994935,-93.52053550123009,-41.84936539992751,-0.7328570698761823,-52.28014918334077,-34.339592957863736,-26.94920777148948,-23.510707669370845,-5.434457379239567,-134.8875089461577,1.4135390072085752,-130.32279806028032,-438.09372010524703,345.79966831925867,8.276863127626044,0.5193525957878862,-194.49641164853307,4.214374146771725,-33.83526673684763,-15.511885399916267,-8.954824271633504
2022-11-19,252.74217890561613,3.0609896790511257,-20.2094145580012,-41.043605534371125,-285.60312834335514,3.052717886474113,9.10951285804316,32.84892749980924,-3.747069029052348,-183.82007593118982,-187.60057164368158,-12.188292899924285,2.0548311456444477,-68.4050523966408,36.99103542442097,-4.552018059667333,3.376528988718576,-352.72956753978065,-19.432492562416144,1.4286581653454071,-279.1488494909834,20.308670453347517,-55.766133981419614,-72.49175159154623,242.79229525419407,-23.261543672164393,-5.976364414768811,10.785401169896893,-41.444591389776775,4.019081354215533,-144.55110374203355,-39.370499007666425,-74.28368884082485,-64.7412269943664,-10.001388920284551,-64.75173402136951,-7.3760156937079415,-12.140604638360358,-107.16018181726605,-0.24668325376908573,48.753905091180854,8.923771208526333,-98.48245530804172,-422.12440361304823,-935.4436074897403,-21.69036857131686,0.034580732012004844,-133.68635930483308,15.989483862013003,-81.72816893015715,-4.8086354294724885,-3.2562425346271437
2022-11-26,86.47675737121523,-23.175145195195782,-179.09478335510937,92.06597420538071,-558.4555723646928,-34.73517228780847,-42.27996420721185,-36.91642225886974,23.934098798496827,203.29015745196068,88.14724160864137,3.4820474826211303,-46.651034650042945,-75.07504058006481,-18.9530342129342,-13.87065298384223,17.05071186505367,-6.361841153448381,-29.14227119500029,6.554873161441659,-93.33761127236492,-26.01860418660442,-66.74081876417702,-67.53114677017774,-18.091822369952297,-6.285590125297489,-0.9510138831616803,-4.765507696903253,-80.21005918753602,0.48912625489460737,24.136146026652227,18.18084530517325,-71.30180655629579,162.7132120449603,-3.633411195764854,-12.265370021294814,-12.235410098232876,-41.52448009810249,1.1967218475796244,9.141569868145098,59.072484946017994,-13.763092984871763,36.415462726745204,245.4739795064229,-656.5472020828165,33.20479449057721,-1.8810972358792641,213.11674632899673,-77.45596181946877,-24.019070723406756,-26.56976427247313,-31.803152979138346
2022-12-03,-31.242401119876803,-35.95120640127594,-241.65104512404514,-80.08470971521729,-1181.0238544741726,-45.9789957329572,-86.07741187740751,1.9472176697714048,-24.361147324363216,-180.30159675408913,-48.07816438860223,8.902807335689214,-89.97437028191494,-391.61849362465784,-197.85849605084104,-63.99368134523821,-92.00273349617231,-357.5465242546344,-50.158647566702,-15.746438486868318,-96.14756305389471,-105.91323754144238,-72.40513321272033,-190.750375510236,-61.17473249222243,-288.4170937288318,-31.0613276221058,-31.873877330701973,-164.8146020370953,-6.18131992886638,-139.8089362950081,27.17693996151769,-300.9147256505896,-116.15893022168393,-84.33183604069725,-106.01318635786771,-186.78283999617258,-239.99504356461009,-244.8163078246406,-18.980001375685653,-12.206406245292499,-45.26461592704928,-162.11215806065792,-633.7559994041592,-3472.30851302066,-24.471886990686958,-10.157797329948588,363.7250952143679,-330.0953556245122,-29.010752255080973,-153.754383357447,281.1199697216648
2022-12-10,-108.37766643492776,20.68304253000551,-248.6749030559224,-279.5744124182773,-1393.5583737122324,-20.751542944534094,-186.8877274974791,-49.52398594839224,2.935179548795574,-227.06426138724896,-43.87132370624744,1.7450100966218578,-32.719006449898245,-317.99479537377727,-344.04085900082976,-96.671280019408,-106.35972286761191,-550.1663417931611,-11.3349885337758,-31.421292785841445,-98.69848068805578,-102.28420113838445,-83.73801491729898,18.113432946364867,3.934617547230914,-494.2750799821072,-20.30838644652364,-43.13595907806587,-175.21452715707264,-15.366054539908436,-205.5199453357136,-119.5744326383464,-454.3879091568092,-204.22549702014038,-46.28675101146916,-474.1342696668082,-321.6087641853216,-230.4306638532039,-611.4892217593363,-2.3838709048816398,-5.637674265994747,-20.957259893741785,-112.22543798325728,-12.666093127491877,-6267.70724807915,-2.8767885854978736,-21.944253322526375,-216.3234365873165,-41.332965927258556,-81.90537107052833,-238.2542017044547,-18.466680184347346
2022-12-17,149.34251610132242,-18.745939907792483,372.77581214706083,142.95155982155046,1753.6536748817816,-27.461114881714764,-306.96832943508923,51.13998759909657,42.529074344483476,330.52557658589944,70.00741553992515,-1.5877688571385313,97.14296634201247,740.7633743244321,488.2973318106756,39.64020992446308,95.44988270992746,587.288883465794,46.060083801658266,-0.16470133194597736,137.71764900468952,-181.5064094707742,69.3360805315092,177.713518156173,82.2875675774024,458.3013361330827,-15.905333691898747,-15.438761847164685,271.16423338731863,-36.11246604706303,589.8183892637189,-62.4834201669571,534.6846343473767,441.65553405447565,-43.98759348586857,514.1411745647599,737.8255339375105,102.64318801674506,832.5442380794943,-30.80818312120857,114.1981313909804,-25.927310674252944,254.5613090650021,919.5357429997061,11652.370548576167,-9.07331177621613,-12.821325682976116,-430.68804016702865,206.4931946000678,76.51143848201713,293.7274138979726,173.84467254594867
2022-12-24,195.41071403997648,14.515792475753003,233.70277281696178,172.86610733540238,453.3646154610142,-43.260143484279695,115.87217685046829,7.542894508443204,10.138755960092098,-77.44247517254041,92.6927980851656,6.819398850419887,-105.55669308594398,45.63882960644992,-25.465001964668545,-157.22840285789016,134.347863548213,292.070570843896,163.63368597615414,-68.65728007450154,199.656376236545,203.62925900656774,-228.0346122874123,86.92291242703482,56.82804227124785,202.93406177618715,39.077517054303,-72.98217175973032,169.260149282795,-11.880929405018122,229.77575232167908,30.7454893705019,-148.70996421459608,-159.77153609738247,-28.666170109685872,-71.57521343183203,67.95501690629897,243.59624366644823,-46.90888029364635,6.415017768040286,-73.38952546201517,-27.86593088023787,208.9527151472072,444.9047872664239,-1482.8374384563394,35.65475899450392,-14.692537421586096,141.4899655499937,-231.1893605749433,96.97314186761514,-63.177243956274594,8.675560417556632
2022-12-31,-73.32336953973876,13.799273853195238,-24.502002853241947,64.77852910527912,-373.4863492878651,-117.90276950908267,18.05271533067838,-30.581225592161363,-6.076991503768864,-72.6524205162184,-86.11348813197644,-23.112545203766683,102.07382529363849,39.8146328419009,59.165754997420436,42.49197294066681,77.30333169632041,309.13191140325796,-95.9512932361255,-89.19814768430048,-10.120060228137987,41.19376393987511,-497.2961189898052,53.46680109307721,42.65901358615241,161.88216415755062,387.4003108918561,7.8533281737709615,-19.212409747229003,-62.10638163207027,48.978913597971996,128.90661796378942,487.1646966516496,-59.868747743449234,-14.834775976973177,165.8355071557752,10.625618561089482,418.62506373312283,97.71889911308108,-54.24530195001836,23.596472804833326,5.630230837780886,77.3027480371045,175.1921150543635,-2030.233420751425,-25.98092611931964,-0.4563369451979611,180.538333554769,523.9138705962986,50.67732713695449,-31.9832862202137,-10.468869061548013
