date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,US,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2022-10-22,-108.9699153585976,-1.545112956392581,-14.16644992595183,-35.5044297606752,-85.1115347242797,10.128225717801499,-10.077423526238087,2.43598061402464,-4.131886956677768,-46.2628159085108,-93.4726882633887,-2.017950988320336,2.88226826945786,-19.1298789129534,-25.7453408479484,-4.02367469533421,-12.129119252193341,-1.4833381275348003,-74.1289836231328,-0.456450180145101,-40.15565788441996,6.6906958582192,7.009841645654198,0.8160776642344008,-69.83115775979181,-11.2839294144468,1.55176824897762,-7.02577285221266,-0.6536172496301997,-1.9818345640432,-22.842705920253,-17.12270481374936,-22.0758326736025,-39.5443359093101,2.0166670574838204,-15.958828238275,-15.4454802510256,-3.46488290626028,-57.3557415249513,-2.166592479376884,-53.6037615639534,-6.08332680669169,-62.2491589740651,-401.1154142048448,-1771.3426698406001,-3.21478652205209,-0.07190140167710102,-56.5520173294493,-17.32355764127399,-12.1770477996741,3.9480187160386997,-0.15564684285680008
2022-10-29,-230.0143243191092,-10.338572728518402,-6.223091292705899,-64.7049935277396,-122.5288371917981,-13.0716543666417,-31.07911764426039,-0.65345362491952,-11.268453030001107,-155.3041666000368,-147.9702781134379,-6.099956355103424,2.82046906424878,-86.9607858352001,-56.3926393256521,-7.30616788913246,-14.252571166048021,-60.110585863331536,-140.4103966481585,-2.766289119691953,-99.0221686187435,0.16095941397809987,-36.836760832593896,-16.2651335760147,-124.58593233502239,-27.0733535123518,0.32913082555741013,1.0560794738479995,6.1203614857148985,-0.563664539793693,-52.3800973190917,-38.314368593169,-74.8998375740422,-150.02657246333752,2.1306780684387903,-77.2324760774837,-42.3637732030383,2.94457485170698,-91.9232192133301,0.443416004752885,-142.21246352241081,-1.5876369713073304,-85.1256651444542,-662.8257758935137,-3602.0719109001648,-5.97397443153028,-1.190951404438363,-146.1199453057312,-34.59633038115715,-52.40009028430986,-9.07497373323894,-2.29002918794971
2022-11-05,-321.6012884752189,-13.71190087215293,-37.0986517181153,-112.4417236406874,-295.120203964471,-15.6553542061758,-33.76768033578874,-6.839094935598149,-32.240878605049595,-161.426435220931,-141.9686744387235,-5.90325940291652,-12.68709987181205,-144.3249245733286,-99.4411418008878,-11.283520505754879,-27.72310554106254,-114.30666577225637,-154.1367900787833,-2.431837482147073,-152.05005171342725,-11.003442428729102,-30.1878794664916,-64.57713974303729,-217.0421407712215,-49.7449161909347,-3.78911430383131,-14.690817373302998,-2.9528080715810994,-3.994783190692584,-154.9431370008265,-71.3546020213073,-145.7528825206316,-269.2527616796463,-0.7983180815353599,-154.9627489746597,-32.9801362326705,-24.63433949178968,-159.0308497828678,-2.593364643629536,-226.7598729624682,-1.2171348594449096,-200.03972575848059,-856.215298591917,-5860.9051587230115,-3.08365850446153,0.272908686692927,-274.0932283726933,-39.37049567254422,-83.02673476652404,-27.39143786449723,-6.0657180963593795
2022-11-12,-255.8062530912791,-12.09006809050158,-101.2409852373472,-168.63945758597168,-737.4087392902541,-53.20176495185825,-41.9376974180821,-10.03580404351133,-43.15477493408382,-330.45631726959,-171.3205950574606,-19.36384958679824,-7.94046777166446,-253.9961668408582,-84.1488404221532,-12.99581274370982,-41.08442754326995,-203.0303514178562,-121.68626646007951,-8.466294461716943,-200.26654768939449,-11.5764040731951,-78.6324355635156,-157.4964927444394,-192.7054589244427,-74.6067144292875,-8.69766718566184,-13.1473053016871,-64.7368839161155,-3.648028020193807,-269.6982747303323,-127.3960654695715,-236.2750114392072,-324.2995250771119,-4.58313965654458,-215.3236397323558,-55.8537504311316,-42.5032926617941,-262.835533144287,-6.102759331560948,-224.8888446108868,-4.64877906675442,-272.3118488208027,-906.199330333916,-8251.96847876624,-4.43774011977043,-1.0927242446791836,-294.5351932639885,-92.69315516230694,-116.7299509014876,-39.19008274681935,-8.849193839439689
2022-11-19,-126.785669223336,-35.7989349787781,-268.6676905464202,-166.9252429455453,-1343.012344262706,-86.3831999767539,-93.06270208812379,-49.69007453599829,-35.93770903454618,-375.619924348988,-91.147290560916,-14.254352490480258,-53.10948595659153,-372.8891538371227,-180.3997701268882,-29.2409083022969,-53.4683380993257,-282.5266034860127,-107.1172446164324,-17.71296134447871,-172.22547573314012,-62.8111611936558,-159.69565183898027,-227.4587455455107,-187.579116235843,-173.0052935961128,-10.81714152424585,-16.9359776738778,-125.0852413717642,-9.520759936278889,-293.2594589424975,-139.9264422106075,-484.2387043410658,-305.4450718001275,-5.87927210730034,-271.1318979877608,-121.9338516334951,-97.7718072390083,-338.0083337802687,-2.2754403962900778,-180.1861043766988,-14.77106181257698,-215.9953261563767,-882.2429892053831,-12036.06897371994,-4.69252953778067,-0.9821532192395299,-198.4057783028272,-245.48201816735002,-122.3820149333413,-84.85270880223351,-40.77744250704664
2022-11-26,-25.02190390154601,-64.59013137738135,-521.5925202910092,-334.2340332538083,-2449.330283306573,-123.5990049264194,-153.6863322165099,-35.42412129964662,-56.83653846153846,-481.977755083334,-25.815650095384996,-8.41158993970572,-138.14627801495337,-777.7257235818062,-377.234915577807,-91.2635173617274,-141.5965245290553,-483.4823049237233,-86.99423191703599,-32.81012301471636,-236.9341633191494,-172.7606961565653,-279.3119075222212,-367.3287880467599,-161.52267853911502,-453.4229214425181,-39.79534782834962,-45.2920492813094,-219.0203319822272,-9.62587901793397,-456.839188240874,-142.9402297498412,-721.6511131774585,-205.10995014829,-14.652688955512101,-482.1188566044594,-306.623900319848,-361.49196388512337,-576.140517306338,-15.03229838239921,-102.244591102817,-48.23066216384125,-368.933704338025,-1225.554160338899,-17954.648093461885,-24.38539314978296,-11.77095877728407,-262.571702634035,-534.3353766351207,-149.3662738843932,-227.50180290093243,-35.41146368135064
2022-12-03,16.894897646733,-45.59587663901582,-711.599710888659,-342.233575039048,-2773.937246616531,-134.3864579082279,-397.0933576155981,-81.5938775063541,-64.51923076923077,-636.5480317069271,-73.544298226844,-4.82253783057651,-188.75337218940092,-1021.624960171374,-716.940206355132,-196.2507557258913,-278.304935299742,-771.5208140382352,-149.034488849465,-99.29663314821822,-290.486508484214,-387.6986293368779,-439.9245282966993,-389.5706240179471,-63.277999203586006,-798.874869226095,-61.14058761796092,-77.306040402232,-378.2107134954047,-34.128663691906375,-752.206959970263,-305.4789797206306,-1187.143971148955,-311.844610056888,-43.08902247528892,-826.316559394065,-756.0953100875662,-525.1936408466786,-1136.573775183429,-20.27759631614289,-46.642504970804,-63.048931085537816,-518.1985334309979,-1319.775878918564,-22494.87942038665,-32.18694062672096,-30.63181718035748,-263.157929722284,-715.2501380533586,-243.70751649852951,-441.3546770227938,-75.58595558230485
2022-12-10,61.412513485278,-64.3308758565287,-648.939670261107,-143.655037405131,-1674.38045873592,-195.159804067753,-348.9577010776931,-24.66343729316623,13.2098727070099,-349.498811868907,5.681430718422007,-1.8927771430420002,-178.52818430210297,-782.040287748739,-733.029654550366,-218.4780980508036,-224.7722041609511,-501.595298909816,-137.872740955887,-114.09590640431966,-133.257892583069,-544.9825586022309,-545.8410350170033,-241.998907837221,56.83027611589901,-729.098958825843,-93.0450903477628,-99.5373135394064,-315.2339901113195,-69.17326153652604,-536.557338025735,-299.534949763394,-1249.475406253317,21.169822222800008,-42.0042464534274,-763.305878237164,-786.6462364086299,-635.7206925686397,-888.733744289853,-49.89611659666605,56.399000811261004,-73.97388526181891,-200.51725088184003,-538.1600407957601,-14810.2247634297,-57.60183703131669,-43.69195284395707,-18.391118998184993,-635.3321981470089,-132.276063591324,-457.2323879260932,-44.47742301967324
2022-12-17,50.189914268384996,-34.709356035432805,-342.75130575423,-19.524186243558006,-368.75189667689006,-167.99972400420688,-310.55539938167954,-17.88713747285037,1.6956424135005008,-371.576654214539,19.36453906553899,-3.8492667904020994,-269.6184298228476,-416.299026279203,-501.577088418617,-307.832458153134,-174.2339435392041,-60.04785837748102,8.615239472221987,-173.32730395164936,-81.40895351548701,-592.9788460810684,-778.408437490848,-71.44601428978501,104.24895368337101,-595.0654814819641,-87.5186742061331,-141.2233382930137,-167.07607595859798,-81.0123081832984,-335.065516757049,-183.882967795717,-1271.311602949404,65.10318423565002,-77.6585895696747,-732.671042245226,-635.803510139594,-651.1453920700651,-691.296791415377,-39.7481824461866,30.96825891977599,-85.403926410257,18.785096567232017,-271.56057030545,-11373.8264319296,-45.94654060447517,-55.04910495780084,-51.14629582132099,-645.205591366788,-63.48206872807299,-436.0922005693969,-38.16067846793807
2022-12-24,35.03720927243401,-15.307864439549299,-200.14438628687998,196.41016915573,1585.5864230245302,-191.57633599167,-107.50776364562199,-16.799053953118502,31.888966136486196,-340.27571595016605,-16.619411492568986,-18.1555971502729,-182.5862570817265,41.805711229548024,-305.49926677658,-260.8907235849837,-75.139612221673,379.34554534996096,20.659540548438002,-187.0658659074014,21.45846407235001,-595.591049036627,-887.748081326543,183.720762317249,183.172413034518,-278.493907240788,-27.230939580478797,-91.2984918347291,-54.68685033879899,-114.39253086134019,12.535126904434946,-180.486356810861,-687.249787689819,123.19146195136699,-56.115675840974,-325.388403525255,-389.594229334436,-337.431684740823,-471.08966783960295,-53.69681282117399,56.66738347194499,-70.4315009943192,177.010974542006,454.8290252572001,2916.3832246431994,-54.65333888614739,-56.50454803546281,44.09773078335502,112.21489982054504,41.98204010901699,-333.717799178806,-37.175731722349596
