date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,US,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2022-11-05,-40.04325,2.9992938,-11.954069,-3.8441699999999983,-17.273470000000003,7.108221,0.6919629999999994,0.9728009,-4.77401407,-2.8696099999999944,12.27163999999999,2.676489,0.2943207000000001,1.4815639999999988,-13.26191,-0.5189470000000007,-8.6606,17.876825,-25.429955000000007,0.4563069,-15.849504,12.501705000000001,-6.196716,-5.3728169999999995,-13.614044000000007,-17.628253,-0.33995754,3.278174,0.009470000000000312,0.2903602999999999,14.236429999999999,1.1997679999999988,20.026802000000004,-23.945053,2.1150846000000003,8.393143000000002,-8.540133999999998,-0.5353127000000004,-32.595665,-1.6194563,-8.992237000000003,-1.5446779999999993,-11.956000000000003,-80.28032999999999,-1223.9861,-4.8777995,-0.48685354000000003,-15.172866999999997,-12.930557,-1.8649170000000002,-6.235898,-0.17826969999999998
2022-11-12,-62.44913,-10.48634386,2.1251409999999993,-22.547825000000003,-65.37405000000001,-5.354323999999998,-28.767153999999998,0.7507777000000004,-8.2488482,-97.31107,-91.44936,-3.2933166,-2.967588,-16.863860000000003,-6.607259999999997,-15.5137837,-7.8157499999999995,-78.553366,-55.55857,-3.031110901,-23.856610000000003,3.61271,-37.872248,-35.1076593,-30.977090000000004,-29.714258,-3.27973107,-0.21798800000000007,3.39902,1.4148092,-6.213932,-26.522905,-72.53511,-136.925835,1.6294114999999998,-53.73491,-20.433807,3.4093269999999993,-77.03146,0.77532625,-72.078354,3.3529009999999992,-21.736329999999995,-46.456300000000056,410.35499999999956,-7.647398,-0.13456416000000004,-100.038055,-22.116261,-31.841606,-0.42822299999999913,-2.1384286
2022-11-19,-79.30633999999998,-4.8852215,-56.14056,-42.464690000000004,-138.9069,8.814419999999998,14.312683,-5.6835084,-21.458498,-36.25336999999999,-14.719670000000008,-0.364198,-15.111752,-84.682396,-39.877120000000005,-0.29125399999999857,-11.220112,-26.80314,30.524810000000002,-1.2972938,-43.541889999999995,-6.324072000000001,14.852000000000004,-33.590523,-80.05736999999999,-2.3107200000000034,-3.767761,-21.209698,-14.321084,-2.38519454,-70.10132,-42.318935,-71.943146,-9.201900000000023,-2.192271,-54.472350000000006,15.355605999999995,-21.325158000000002,-73.47954999999999,-2.4313266000000002,-58.88756000000001,0.6735489999999995,-107.36343,-167.53250000000003,-1164.7896,7.601311000000001,0.83280057,-70.64558,-2.953712000000003,-29.881625999999997,-26.1842885,-4.1600814
2022-11-26,84.04739999999998,0.13631250000000072,-46.64309,-55.28336999999999,-315.4756,-2.6252250000000004,-18.005090000000003,-3.5069300000000005,-3.5003600000000006,-139.40683,-44.16445999999999,-14.459583,3.5340229999999995,-110.30087,33.4846,-2.0489999999999995,-8.477879999999999,-88.26991000000001,-5.295880000000011,-5.9912734,-51.742580000000004,-7.815366999999998,-42.019413,-74.65672,-14.649840000000012,-24.691429999999997,-6.605597,5.37462,-50.161176999999995,-1.1580796,-142.55962,-56.87311,-70.7868,-49.08044000000001,-5.1162121,-52.64854,-34.230495,-5.171280000000003,-108.95750000000001,-2.8154037,-41.459720000000004,-4.768084,-138.02954,-85.3243,-802.0439999999999,-10.1080215,-0.951877292,-15.592249999999979,-54.694443,-38.125429999999994,-15.015896000000001,-4.919706
2022-12-03,56.92273,-24.984538999999998,-145.46637,20.391369999999995,-418.8171,-20.018550000000005,-47.94705,-44.876363,40.127480000000006,-69.7577,45.890600000000006,3.1696279999999994,-45.944572,-133.4837,-57.00937999999999,-20.379694,-4.085532999999998,40.59219999999999,-22.494190000000003,-7.3635316,-2.3053700000000106,-40.083218,-47.260859999999994,-31.40535,-43.98546999999999,-73.19264,-1.697991,-4.607475000000001,-60.109055,-6.760224,17.19263000000001,-4.334399999999988,-177.91574000000003,23.404629999999997,-6.2804847,-26.504599999999982,-21.59246999999999,-43.880165000000005,-7.068420000000003,2.688001,55.39362,-10.89961,3.686579999999992,-113.7795000000001,-162.11399999999958,6.000508,-1.4072317,130.31990000000002,-135.59703000000002,-16.458830000000006,-32.58475,-31.812852
2022-12-10,14.890379999999993,-34.891396,-245.77550000000002,-156.09506,-830.0120999999999,-26.585319999999996,-78.02117,6.980674999999998,-22.65703,-120.03909999999996,10.66049000000001,3.1657080000000004,-97.81182,-231.5439,-130.29109999999997,-66.62402,-84.281,-154.8954,-29.27440999999999,-19.567898,-67.63866999999999,-94.30825,-109.79121,-97.76420000000002,-9.57326999999998,-227.07153,-31.179057,-30.156502,-94.7262,0.3549410000000002,-157.24040000000002,29.15941000000001,-114.34760000000006,-20.543999999999983,-11.520009,-164.15955000000002,-149.80801,-200.361,-197.90515000000005,-9.3230233,7.290040000000005,-35.247284,-121.99112000000002,-451.58619999999996,-4089.678,-23.104521,-11.094240899999999,-82.46478000000002,-175.56497000000002,-23.79706999999999,-127.61554,-3.768180000000001
2022-12-17,-144.04378,23.451639999999998,78.43884000000003,-126.67775999999998,-328.99170000000004,2.100750000000005,-202.65195,-57.600842,-16.62552,-64.32039999999995,-115.36282,4.429361,-9.403729999999996,-392.83154,-276.02277000000004,-74.52915999999999,-153.78569,-300.81665,-73.4605,-73.471535,-40.79556000000002,-172.87209,-107.88884999999999,-5.452850000000012,-15.30707000000001,-344.2812,-21.989956,-49.924328,-77.50803000000002,-21.804653000000002,-325.35400000000004,-155.9887,-486.53240000000005,-151.14188000000001,-36.801524,-286.69665999999995,-342.4966,-166.68957999999998,-545.3908,-11.324995,-45.33672999999999,-21.612797,-240.19887999999997,-287.27510000000007,-4193.083999999999,-0.42685699999999827,-18.990852,-152.67343,-167.25260000000003,-141.74016,-171.23404,-37.420216
2022-12-24,173.19498,-20.89765,375.6835000000001,193.38829999999996,1762.366,-67.10439,11.579960000000028,48.854675,7.033397999999998,395.0223000000001,137.00130000000001,-4.823135000000001,52.72991999999999,840.7277999999999,-86.12836000000004,56.77431999999999,285.81024,632.9891,45.69576999999998,0.6567500000000024,137.6413,278.34939999999995,7.701050000000009,149.65395999999998,63.83376999999999,-67.33799999999997,-38.801056,-20.488106000000002,229.90949999999998,-38.941057,491.5177000000001,106.77233999999999,797.4443000000001,436.35015999999996,-3.799286000000002,-60.87805000000003,-108.16895,166.0498,1704.3125,-32.701471,96.24056999999999,-7.419070000000005,168.99725,606.5933,-1163.530999999999,-19.33545,-11.927048,93.02251999999999,357.16830000000004,109.11002000000002,311.22709999999995,20.767989999999998
2022-12-31,97.31989999999999,16.851650000000006,197.14430000000004,38.53309999999999,271.3264999999999,28.76785000000001,-28.720199999999977,49.048035,15.901752000000002,-23.96343999999999,14.405619999999999,-3.127821000000001,-103.85542000000001,137.79459999999995,58.42303000000004,-80.63408000000001,52.554899999999975,64.56707999999998,95.32803000000001,-55.76705,24.879939999999976,105.49649999999997,-110.49066000000005,64.80813999999998,4.725740000000002,-11.36220000000003,62.31586999999999,-39.672619999999995,103.74283000000003,-4.272675000000007,88.58050000000003,204.00800000000004,218.13830000000007,-49.98464999999999,-35.202526,11.100950000000012,33.39530000000002,101.48720000000003,210.923,20.88716,-13.193099999999987,-17.774863999999994,177.74025999999998,-1.2781999999999698,3229.0740000000005,26.21382,-1.2149500000000018,54.56378000000001,-136.66470000000004,67.39355,78.69214,20.236990000000006
2023-01-07,-14.58945,10.618507000000001,-51.363699999999994,-0.6259000000000015,28.623399999999947,-80.39774,94.20578,-8.64266,-1.5187500000000007,-103.60289999999998,-50.25071,-17.099394,190.5666,-239.93567000000002,-46.00739999999996,-5.850219999999979,13.489200000000011,2.9617600000000266,-73.27779,-4.236160000000012,10.845339999999993,-13.425230000000056,-133.52200000000005,26.63534999999999,45.98366999999999,118.12396000000001,41.40062,0.6608400000000074,-23.709550000000007,-27.75493,77.7849,-45.957370000000026,544.3887,39.53928000000002,6.798950000000005,-6.360199999999963,-93.01446999999996,259.93510000000003,-82.60834,-17.423817,25.70595,5.007270000000005,-43.67049,209.3728000000001,-1138.0449999999983,-18.636429999999997,1.5585700000000031,-15.033690000000007,293.78830000000005,19.39706000000001,-9.480500000000006,-11.328760000000003
