date,US,Alaska,Alabama,Arkansas,Arizona,California,Colorado,Connecticut,District of Columbia,Delaware,Florida,Georgia,Hawaii,Iowa,Idaho,Illinois,Indiana,Kansas,Kentucky,Louisiana,Massachusetts,Maryland,Maine,Michigan,Minnesota,Missouri,Mississippi,Montana,North Carolina,North Dakota,Nebraska,New Hampshire,New Jersey,New Mexico,Nevada,New York,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Virginia,Vermont,Washington,Wisconsin,West Virginia,Wyoming
2022-10-22,-150.0793650793653,6.752136752136752,-53.57142857142857,-17.939393939393938,28.625,38.72972972972974,12.790123456790123,3.8085106382978715,-2.8048780487804876,5.29245283018868,15.119402985074629,7.875,5.803030303030303,2.8196721311475397,7.813333333333333,10.531645569620252,-5.270270270270274,0.43939393939393767,7.888888888888889,-35.5820895522388,31.299999999999997,-7.886792452830193,5.4,54.02985074626865,13.819444444444443,34.74193548387097,-26.833333333333343,4.691358024691358,41.099999999999994,1.4183673469387754,3.0857142857142836,10.428571428571429,18.5,-2.413043478260871,23.21153846153846,94.8939393939394,15.378378378378379,-1.7931034482758612,17.62857142857143,-9.777777777777771,3.512195121951219,-34.75,-1.558441558441558,-37.56140350877193,-99.05555555555554,4.728813559322036,-4.41935483870968,2.5,12.835443037974684,25.833333333333336,-4.086206896551724,1.223529411764706
2022-10-29,-1367.375,-4.933333333333334,-120.0,-35.81818181818182,18.30303030303031,-42.98507462686567,3.3703703703703702,-17.692307692307693,-8.863157894736842,3.07563025210084,-116.79545454545456,-19.19999999999999,1.75,-4.761194029850746,8.89908256880734,-50.8125,-30.888888888888886,-1.9696969696969688,-32.0,-107.12765957446808,17.985714285714288,-34.02380952380952,2.904761904761905,5.960000000000001,-7.3287671232876725,-1.125,-74.98305084745763,1.6769230769230772,-37.5,2.4645669291338583,1.583333333333334,10.49397590361446,-12.591549295774648,-24.50724637681159,9.085714285714285,29.72,-55.78125,-26.32,16.19047619047619,-79.58333333333333,5.159090909090909,-74.8,7.9761904761904745,-44.01428571428572,-285.8888888888889,2.796875,-70.9765625,2.2123893805309733,-0.7555555555555529,19.851063829787243,-40.535353535353536,-0.5614035087719298
2022-11-05,-1194.1746031746034,-8.702970297029703,-200.57142857142858,-69.01234567901234,-25.91428571428571,-175.4621848739496,1.3809523809523796,-17.952380952380953,-26.710526315789473,-4.975,-79.52380952380952,-40.16666666666666,1.875,-3.7522935779816518,-7.142857142857142,-76.25641025641026,-60.581395348837205,-15.479166666666671,-56.75,-74.98305084745763,16.19736842105263,-33.025000000000006,2.8625,13.592592592592595,-37.12962962962963,-17.01538461538462,-153.27906976744185,-0.3690476190476186,-32.666666666666686,1.012422360248447,-11.421052631578949,8.03125,-61.849999999999994,-55.96,-10.793103448275861,-49.339622641509436,-70.1311475409836,-7.5,-10.757575757575761,-89.36363636363637,2.0,-69.66666666666666,8.17543859649123,-134.08333333333331,-176.54032258064512,7.148148148148149,-73.49494949494951,3.4285714285714284,-4.3838383838383805,5.742268041237111,-53.166666666666664,-4.518518518518519
2022-11-12,-1109.0,-3.5434782608695645,-143.70833333333334,-96.04545454545456,-77.29411764705884,-485.5528455284553,-29.24137931034483,-12.586956521739133,-29.224719101123597,-4.225806451612904,-85.80434782608694,-28.0,-9.783783783783784,-3.409638554216869,0.0503597122302164,-44.93181818181819,-12.368421052631575,-20.71296296296296,-36.30769230769232,-1.709677419354847,15.707070707070713,-49.89473684210526,-1.1785714285714288,-27.210526315789473,-53.62962962962963,-40.78048780487805,-107.89285714285714,-2.977777777777778,-39.38095238095241,-4.272727272727272,-2.2222222222222214,8.380530973451329,-77.68181818181819,-109.13846153846154,-55.529411764705884,-127.03333333333333,-86.55000000000001,-14.333333333333329,-27.428571428571427,-125.46000000000001,0.9591836734693882,-71.0,-0.0740740740740744,-134.8181818181818,-242.25531914893622,4.62857142857143,-98.19999999999999,2.4347826086956523,-29.746987951807228,-5.0,-70.30434782608695,-3.8181818181818183
2022-11-19,-1587.6239316239316,-23.015873015873016,-43.702127659574444,-78.9090909090909,-207.80645161290323,-573.276923076923,-50.714285714285715,-34.78787878787878,-22.484848484848484,-39.75,-30.063492063491992,6.216000000000008,-6.279411764705882,-15.803921568627452,-39.10294117647059,-78.02380952380952,-61.12977099236642,-28.34375,-96.5625,-11.960000000000008,-13.851063829787229,-42.86206896551724,-6.962025316455696,-78.6774193548387,-81.77777777777777,-76.70408163265306,-141.5625,-6.7125,0.5,-5.040816326530612,0.28915662650602414,3.548387096774194,-56.791044776119406,-118.3125,-85.8507462686567,-136.32258064516128,-123.28205128205124,-80.06586826347305,-47.51785714285714,-128.421875,3.0,-2.297297297297291,-10.629213483146067,-49.338983050847474,-312.35416666666663,10.259740259740258,-19.77777777777777,1.3596491228070176,-116.67924528301889,-44.47058823529411,-72.0,-34.4054054054054
2022-11-26,-1792.2307692307695,-45.95789473684211,-9.739130434782595,0.0,-418.88235294117646,-1396.842105263158,-72.96428571428571,-88.89473684210526,-41.0625,-19.955555555555556,-325.375,-8.48333333333332,5.388888888888889,-25.200000000000003,-118.34177215189874,-447.1707317073171,-240.60256410256412,-62.2,-140.07999999999998,-21.46666666666667,-104.66666666666667,-117.69565217391303,-20.8046875,-162.25531914893617,-172.57142857142856,-301.5294117647059,-137.27272727272728,-38.28915662650603,-35.75,-10.48148148148148,-27.205128205128197,4.791044776119405,-160.22222222222223,-108.24590163934427,-171.0,-243.18181818181813,-288.95,-207.74285714285713,-258.5,-241.25531914893617,-7.545454545454546,-30.0,-37.75,-214.0857142857143,-457.5454545454545,-9.867469879518072,-87.43396226415092,-9.012345679012345,-273.15384615384613,-148.13333333333333,-123.71875,-25.126984126984127
2022-12-03,0.0,-24.037974683544306,-158.6,0.0,-599.6470588235295,-1343.123287671233,-38.52380952380952,-241.0,-24.72222222222222,-61.03703703703704,-362.51020408163265,-58.81818181818181,7.18,-98.77586206896552,-160.18,-667.9577464788732,-491.2666666666667,-166.53521126760563,-331.0,-83.53061224489795,-321.5652173913044,-252.53125,-81.87096774193549,-174.8181818181818,-215.8863636363636,-311.18181818181813,-94.33333333333334,-58.77659574468085,-227.140350877193,-39.24,-63.51315789473684,-15.256578947368421,-357.6,-200.88372093023256,-170.0,-677.5416666666666,-669.0576923076924,-662.3636363636364,-142.39999999999998,-898.6923076923076,-15.018518518518519,-77.70454545454547,-47.785714285714285,-105.0,-412.2222222222222,-13.329787234042552,7.782608695652186,-25.615384615384613,-454.5166666666667,-337.45098039215685,-129.0,-62.33644859813084
2022-12-10,1088.695652173912,-20.0,17.0,0.0,-496.8571428571428,-58.84210526315792,-79.78125,0.0,-4.145833333333343,0.0,-131.29577464788736,29.53097345132744,1.983870967741936,-23.0,-164.58895705521473,-751.6428571428571,-588.46,0.0,0.0,-98.81818181818181,-399.8709677419355,-15.545454545454561,-91.39080459770115,-313.44444444444446,-30.399999999999977,-285.8387096774194,-1.882352941176464,-89.0,-33.0,-34.63636363636364,-85.91304347826087,-43.52713178294574,-317.8235294117647,0.0,0.0,-309.2142857142858,-551.0645161290323,-59.0,-116.0,-509.75,-28.11111111111111,-17.0,-49.72727272727273,-2.25,-74.91304347826076,-25.950000000000003,-96.96825396825398,-29.476190476190474,0.0,-238.6875,0.0,-32.64
2022-12-17,2418.848484848484,0.7999999999999972,43.01123595505615,0.0,-315.42857142857144,19.166666666666742,-115.76470588235293,0.0,5.26923076923077,-1.882352941176471,-451.22222222222223,54.912000000000006,-0.4571428571428555,0.0,-146.5,-177.04166666666663,-318.0394736842105,0.0,273.0,32.375,-343.3571428571428,-97.83333333333334,-64.0,-574.063492063492,7.166666666666629,-86.60000000000002,25.409090909090907,-70.03896103896105,36.666666666666686,-72.95652173913044,-118.70454545454545,-17.70370370370371,-53.85185185185185,16.75,0.0,-507.53846153846143,-24.0,17.5,-44.0,-345.5945945945946,-2.0,11.0,-56.26666666666667,189.4285714285714,335.0,-10.25,-60.1363636363636,-37.51063829787234,-82.0,-266.77777777777777,41.5,-17.59375
2022-12-24,1492.4791666666679,2.857142857142847,-52.71428571428572,5.150000000000006,-297.6,341.8867924528304,-80.28571428571428,0.0,1.6666666666666679,-3.833333333333332,-158.69444444444446,33.30555555555557,-14.88888888888889,0.0,-11.571428571428555,2.8421052631579187,-166.0,0.0,-88.0,9.36842105263159,-425.3333333333333,-73.01449275362319,-28.0,-824.3818181818182,69.16216216216216,-186.0,42.0,-21.333333333333343,-50.65413533834587,-53.47945205479452,-89.4090909090909,-40.85714285714286,0.75,0.0,7.666666666666629,-88.09859154929609,-345.1111111111111,0.0,-316.1647058823529,-238.5283018867924,-4.0,16.19999999999999,-43.94736842105263,-27.595744680851084,151.5999999999999,-24.333333333333343,23.583333333333314,-38.31428571428572,0.0,-200.0,44.0,-13.028571428571432
