date,Alaska,Alabama,Arkansas,Arizona,California,Colorado,Connecticut,District of Columbia,Delaware,Florida,Georgia,Hawaii,Iowa,Idaho,Illinois,Indiana,Kansas,Kentucky,Louisiana,Massachusetts,Maryland,Maine,Michigan,Minnesota,Missouri,Mississippi,Montana,North Carolina,North Dakota,Nebraska,New Hampshire,New Jersey,New Mexico,Nevada,New York,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Virginia,Vermont,Washington,Wisconsin,West Virginia,Wyoming,US,Puerto Rico
2022-11-12,4.015485,99.5394,39.505157,5.0751953,69.68908,5.3935666,8.780142,0.8052973,5.103701,162.79211,123.00104,5.746781,3.989147,0.5490888,59.96339,67.325195,6.2070923,24.22233,81.285835,19.35831,49.49455,0.42660847,32.477306,7.395774,23.916454,75.85394,-0.36736023,58.739925,3.0970957,12.461446,-0.58524907,42.59415,23.894638,16.319302,45.873672,44.232113,17.453775,6.693808,86.99742,0.44656447,59.825558,11.835928,72.14631,437.22662,-3.6589415,58.37382,0.27491668,-3.2779016,3.2625072,13.0044155,1.2982733,2828.989,58.53619
2022-11-19,0.6566028,199.04124,58.76983,27.06294,136.58202,25.403423,12.772909,2.2193828,2.8661308,156.04884,113.39083,3.657614,6.7887583,-1.9545585,73.32084,95.547485,20.77952,14.323411,140.19313,15.821173,66.301895,0.38146007,2.3728793,12.270984,15.111299,119.90105,-0.20633067,162.33195,2.9819255,7.2076387,1.0229338,44.272034,28.15901,22.93838,67.65521,56.070213,40.397945,9.344797,126.88888,1.1890582,83.39338,13.025406,102.283936,571.38934,4.6396985,92.41692,0.91771215,24.106588,11.497572,23.838482,1.2892908,3126.787,64.0738
2022-11-26,9.815502,369.22556,87.2603,19.748302,292.2865,32.187138,31.383322,10.686958,5.1104627,399.6667,240.76347,6.5723486,9.385844,0.73656756,129.22713,125.6689,14.271897,112.12546,228.38713,17.697224,119.365776,1.7268207,29.79655,50.278168,51.05802,182.38133,2.2603848,311.96555,3.2021153,7.1038895,-0.9873627,74.00636,53.325546,18.274662,135.89003,152.91801,68.91019,7.374338,199.54512,0.92847943,204.48845,10.192297,163.31593,1042.596,9.732749,254.47302,0.9982521,34.082695,18.062366,60.49681,3.636409,9031.094,69.399734
2022-12-03,13.71174,366.0298,153.86674,72.458435,517.9603,53.728855,29.262814,50.93567,8.049215,398.57288,245.82388,6.468613,12.735968,13.866539,173.83725,168.40283,28.765486,165.06886,124.412445,8.15926,164.7541,2.151113,27.614498,77.9335,85.781296,231.0981,4.8899493,290.71652,3.5388708,26.60923,3.392327,215.18538,93.85613,30.679998,278.95172,248.2502,46.85748,40.977383,276.27008,3.2566948,226.03915,7.869167,363.3339,1292.9591,-0.66952497,323.67487,-0.13162577,43.181164,32.409256,96.98317,5.32674,9039.507,88.862656
2022-12-10,13.210776,237.53908,233.35916,141.05847,1118.8951,90.27996,59.691463,58.427364,8.169496,493.7701,251.59763,17.997414,10.622861,9.168074,307.34576,172.96751,50.007217,274.66385,177.2696,32.981377,209.18604,6.6458993,87.56517,207.0721,120.00726,211.10544,11.431666,376.2356,6.1437874,27.340492,3.606467,349.23563,152.68579,58.879208,291.54553,279.6594,84.479126,50.829395,432.95844,5.5495343,270.23242,11.95075,359.60605,1125.43,12.160531,356.17307,1.1425914,110.87469,58.85518,137.63354,10.89463,10480.15,94.689964
2022-12-17,35.64012,178.07637,239.60007,343.76675,1943.0242,122.34269,112.91465,33.92627,31.771856,548.6744,175.65776,15.351927,34.65581,47.33007,521.063,289.63416,73.29265,338.09998,177.9896,108.15497,241.43555,13.368333,165.16534,277.50558,208.46745,265.69583,13.445841,366.01825,12.064472,30.741913,8.297309,332.43268,162.29347,145.71278,651.6138,375.89142,212.00127,156.92786,494.03668,4.825507,233.58417,23.115986,331.59216,1349.6879,1.6177889,244.96597,1.64272,348.27524,98.901474,151.81233,33.131702,12768.643,76.60396
2022-12-24,73.88982,174.62282,380.04065,929.54395,3466.9866,166.9966,241.15575,54.189537,28.25461,800.2948,155.93407,13.074183,103.146576,245.37946,1308.053,527.69055,184.63304,648.7363,202.51039,272.3737,294.80377,32.407944,374.88983,381.98663,676.1159,253.96747,44.85863,458.69644,23.31538,49.556965,12.299895,634.02313,218.47176,281.71472,1015.02106,760.5739,540.0502,449.70602,876.14386,10.56727,202.19994,52.357544,462.9331,1862.7026,33.229427,330.3517,12.227913,663.7718,285.3323,203.48643,41.97892,26002.93,83.290504
2022-12-31,43.6936,367.99307,450.01468,1261.7913,3275.985,180.90276,586.3632,62.414883,83.6039,1035.295,295.934,9.797854,322.43024,244.38042,1240.3494,944.91516,419.77505,970.50433,308.7231,817.1577,455.4453,182.40405,816.21814,474.89938,1139.5571,241.5009,73.00387,817.1639,61.266678,104.42301,30.90307,1095.9377,375.0969,542.0068,2510.1023,1186.6967,1195.8567,625.56854,1503.5902,21.36868,249.49666,78.725334,696.2998,2171.7104,37.114864,451.37668,33.819805,871.8177,773.42346,342.925,73.568535,27517.334,84.322235
2023-01-07,70.2714,226.53696,299.3547,769.5796,1924.5093,265.5296,379.46204,28.099524,32.394802,809.862,166.9402,11.523537,254.16692,180.25702,1005.6347,915.1026,260.90317,514.3401,233.8142,801.20465,314.20566,175.98758,781.2576,289.32895,857.3974,147.19797,129.54688,307.1757,56.24378,135.6934,77.758286,814.036,411.72406,369.08585,1702.3112,1064.2825,887.40796,752.0587,1369.6711,93.82062,140.11652,85.27688,494.1974,1493.5029,68.57587,335.5696,55.937008,620.66003,523.0187,273.1679,56.537205,25741.775,77.79549
2023-01-14,53.070698,142.87692,241.14235,442.19662,1582.5309,245.80203,360.95148,21.100845,21.467833,804.63336,131.57005,12.830434,333.88034,290.48865,455.06522,537.1185,224.28923,216.08992,68.069496,812.71564,256.3525,200.43279,1169.0897,196.94409,670.8305,129.88544,101.7333,330.30865,107.862854,159.30005,89.70312,522.59247,321.4292,228.21262,1678.8435,882.85956,661.1425,741.9087,1027.231,44.699104,159.31773,97.08653,160.19948,1339.7294,35.161987,259.70227,67.01186,682.3824,450.24176,197.15427,38.502514,17410.066,62.179558
