date,Alaska,Alabama,Arkansas,Arizona,California,Colorado,Connecticut,District of Columbia,Delaware,Florida,Georgia,Hawaii,Iowa,Idaho,Illinois,Indiana,Kansas,Kentucky,Louisiana,Massachusetts,Maryland,Maine,Michigan,Minnesota,Missouri,Mississippi,Montana,North Carolina,North Dakota,Nebraska,New Hampshire,New Jersey,New Mexico,Nevada,New York,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Virginia,Vermont,Washington,Wisconsin,West Virginia,Wyoming,US,Puerto Rico
2022-11-05,3.9992938,89.95675,43.15583,12.045931,103.72653,21.108221,11.691963,0.22598593,1.9728009,121.13039,130.27164,5.676489,8.481053,1.2943207,40.481564,56.73809,8.3394,30.876825,71.570045,21.501705,28.150496,0.4563069,5.803284,8.627183,5.371747,74.385956,-0.33995754,47.054947,4.1150846,15.278174,1.2903603,49.23643,27.199768,14.00947,63.026802,42.393143,21.459866,5.4646873,58.404335,0.3805437,61.007763,11.455322,77.044,400.71967,1.1222005,61.827133,0.51314646,8.069443,4.764102,14.135083,1.8217303,1019.0139,84.68009
2022-11-12,0.51365614,186.55087,54.452175,31.125141,133.62595,21.645676,7.232846,3.7511518,4.7507777,143.68893,86.55064,3.7066834,1.4862163,-1.967588,89.13614,96.39274,12.18425,-12.553366,120.44143,18.61271,81.14339,-0.031110901,10.127752,1.8923407,20.285742,117.02291,-0.27973107,48.074165,3.6294115,11.782012,1.4148092,60.786068,26.477095,14.39902,33.46489,52.26509,38.566193,8.409327,91.96854,0.77532625,83.921646,12.352901,104.26367,661.5437,4.352602,71.961945,0.86543584,10.883739,14.571777,24.158394,1.8615714,4518.355,79.02504
2022-11-19,10.1147785,270.69366,91.53531,22.85944,277.0931,43.81442,52.312683,11.541502,4.3164916,253.74663,191.28033,6.635802,17.708746,0.888248,76.317604,103.12288,23.779888,97.19686,210.52481,23.675928,112.45811,1.7027062,69.852,49.409477,66.68928,180.94263,2.232239,273.7981,2.807729,9.790302,0.61480546,95.89868,47.681065,14.678916,118.056854,128.52765,64.355606,10.674842,158.52045,0.5686734,189.11244,9.673549,132.63657,800.4675,13.601311,236.35442,0.83280057,40.046288,6.8157115,59.118374,3.8399186,5138.2104,82.82896
2022-11-26,14.1363125,396.0474,147.71663,89.35691,542.5244,55.374775,33.99491,40.49964,9.49307,316.59317,196.83554,6.540417,17.951,14.534023,157.69913,169.4846,36.52212,134.73009,161.70412,26.184633,164.25742,2.0087266,46.980587,90.34328,86.30857,229.35016,4.394403,301.91956,3.8837879,29.37462,1.8419204,152.44038,92.12689,26.838823,207.2132,204.35146,44.769505,45.82872,244.0425,3.1845963,214.54028,8.231916,182.97046,1031.6757,1.8919785,323.40775,0.048122708,34.305557,29.984104,88.87457,6.080294,7718.956,101.011604
2022-12-03,13.015461,292.92273,234.39137,167.53363,1080.1829,86.98145,55.05295,77.12748,8.123637,448.2423,255.8906,18.169628,16.620306,10.055428,266.5163,177.99062,60.914467,331.5922,150.50581,33.916782,208.69463,6.6364684,118.73914,211.59465,117.80736,206.01453,11.302009,392.40463,5.7195153,26.392525,2.239776,337.19263,158.6656,77.890945,318.08426,284.4954,135.40753,69.119835,415.93158,5.688001,283.39362,13.10039,292.68658,1064.2205,14.000508,392.3199,0.5927683,107.40297,56.41525,119.54117,11.187148,10731.886,101.929214
2022-12-10,34.108604,251.89038,250.90494,331.2245,1800.9879,121.41468,104.97883,35.34297,45.980675,625.9609,224.66049,15.165708,37.37598,43.18818,629.4561,326.7089,71.719,366.1046,187.72559,98.69175,245.36133,13.432102,180.20879,284.2358,269.92847,262.42673,12.820943,409.456,10.479991,29.843498,9.354941,355.7596,205.15941,135.2738,674.6524,397.84045,215.19199,163.639,527.09485,4.6769767,222.29004,22.752716,358.00888,1350.4138,5.895479,313.53522,1.9057591,368.43503,109.38446,165.20293,34.23182,14073.322,78.09684
2022-12-17,76.45164,215.95622,339.32224,881.43884,2831.0083,166.10075,223.34805,49.37448,28.399158,856.6796,160.63718,13.429361,135.47084,184.59627,753.16846,556.97723,151.21431,551.18335,223.5395,242.12791,374.20444,26.528465,362.11115,437.54715,515.7188,252.69293,45.010044,486.85812,15.198476,54.075672,12.195347,562.646,205.0113,322.49197,839.4676,673.30334,466.5034,375.31042,792.6092,10.675005,199.66327,51.387203,449.80112,1925.7249,33.573143,346.32657,12.009148,564.7474,289.76596,176.25984,41.579784,22408.916,92.54168
2022-12-24,52.10235,407.19498,539.3883,1159.6835,4168.366,169.89561,405.57996,48.033398,78.854675,1184.0223,319.0013,8.176865,289.77432,237.72992,1824.7278,763.87164,546.81024,1342.9891,322.69577,856.3494,469.6413,119.65675,618.70105,494.65396,770.662,242.83377,64.198944,831.35016,50.200714,101.511894,31.058943,1261.5177,515.77234,598.9095,2295.4443,898.12195,759.83105,824.0498,2890.3125,21.298529,256.24057,76.58093,657.99725,2402.5933,40.66455,461.02252,33.072952,1038.1683,792.2271,355.11002,69.76799,22934.469,87.8785
2022-12-31,67.85165,250.3199,295.5331,778.1443,1906.3265,282.76785,362.2798,38.901752,75.048035,820.03656,158.40562,10.872179,252.36592,179.14458,875.7946,739.42303,284.5549,501.56708,234.32803,764.4965,291.87994,127.23295,795.50934,311.80814,747.6378,148.72574,161.31587,269.01535,54.797474,126.32738,78.727325,708.5805,546.008,354.74283,1937.1383,994.10095,821.3953,803.4872,1260.923,61.88716,135.8069,79.225136,439.74026,1522.7218,67.21382,341.56378,54.78505,626.3353,566.69214,266.39355,64.23699,24841.074,79.298195
2023-01-07,53.618507,138.41055,203.3741,535.6363,1628.6234,261.60226,364.20578,19.48125,20.35734,920.3971,109.74929,11.900606,324.14978,393.5666,339.06433,574.9926,200.4892,283.96176,81.72221,754.57477,253.84534,206.76384,992.478,188.63535,681.12396,131.98367,101.40062,337.53928,78.79895,140.66084,89.24507,615.7849,315.04263,203.29045,2070.3887,795.6398,595.98553,711.9351,971.39166,44.576183,143.70595,89.00727,184.32951,1457.3728,44.36357,253.96631,65.55857,698.7883,448.5195,174.39706,38.67124,18493.955,61.7515
2023-01-14,43.47673,159.55884,200.97845,572.2675,1109.2838,286.28006,144.47308,21.823086,30.006437,1029.3782,165.66415,21.796913,336.08313,207.64958,427.9505,366.1639,156.75105,248.50226,191.00427,918.60443,195.27054,228.73059,937.70245,139.79214,504.26022,71.7094,48.140488,330.68298,70.67488,115.55791,105.1967,361.38132,322.75873,215.2356,1099.4595,557.21674,616.0387,307.65616,959.7865,51.382465,116.91311,80.63721,185.18518,1217.3203,57.975693,269.16888,72.33161,334.14578,417.62695,123.44901,47.084026,16424.916,83.19527
