date,Alaska,Alabama,Arkansas,Arizona,California,Colorado,Connecticut,District of Columbia,Delaware,Florida,Georgia,Hawaii,Iowa,Idaho,Illinois,Indiana,Kansas,Kentucky,Louisiana,Massachusetts,Maryland,Maine,Michigan,Minnesota,Missouri,Mississippi,Montana,North Carolina,North Dakota,Nebraska,New Hampshire,New Jersey,New Mexico,Nevada,New York,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Virginia,Vermont,Washington,Wisconsin,West Virginia,Wyoming,US,Puerto Rico
2022-10-22,3.8815203,105.28249,39.471386,5.1952033,73.40607,5.9404626,7.971981,0.88464034,1.8330512,163.1554,122.657906,5.795192,3.9959555,0.45600247,60.60058,67.648125,6.468739,23.730555,84.78272,21.498161,50.482063,0.4256088,27.470348,8.065655,23.841093,75.51193,-0.40971103,61.79453,3.1420772,12.244636,-0.45347464,42.726887,23.757942,15.981752,46.236267,37.50351,16.89793,5.7546334,86.04352,0.45360023,58.48104,11.832318,72.628334,421.14963,-3.781456,55.581707,0.48927596,-3.1085315,3.499017,12.444677,1.3536984,3004.6243,58.621483
2022-10-29,0.8064593,199.6433,62.08754,35.99623,136.68471,25.42501,12.119917,3.3546822,1.9474779,156.12961,113.68387,3.6202996,6.785613,-1.9738238,71.905205,95.539825,20.151287,14.187404,139.85515,16.256863,66.306114,0.38092512,2.2208407,11.819732,14.8127775,119.357,-0.20173833,162.04279,3.0062337,7.1260223,0.90966696,45.356537,28.251966,22.915646,67.708145,64.15896,38.93536,8.924621,124.42107,1.101889,82.63807,13.010043,109.64469,556.24554,4.427524,87.53167,0.6986554,23.998426,11.438116,23.689917,1.3140738,3401.029,63.85947
2022-11-05,9.265241,368.9519,86.72435,11.733465,285.5102,32.181023,33.866203,10.251828,4.4365253,400.2049,237.81229,6.684819,11.617986,0.45579252,121.210846,126.225815,14.633674,109.684586,233.04666,19.289076,119.4206,1.7297264,29.965221,48.974827,50.03289,181.97697,2.3034213,310.91397,3.2335672,7.250914,-0.89549446,71.79562,53.46201,16.717148,133.17247,151.39165,67.21583,8.247905,200.1955,0.95864487,201.68695,10.209697,173.58142,1044.4897,9.563721,250.07231,1.0637379,33.86625,18.241667,55.796516,3.7125874,9155.933,70.42309
2022-11-12,13.668161,365.62183,152.4494,72.29634,506.07535,53.714523,25.211414,38.348797,9.2279,398.28442,244.8359,6.5007434,12.733898,12.2224,173.87039,169.42006,27.616312,164.91716,118.1967,9.727394,165.51118,2.1524956,27.03964,76.750916,86.82613,231.09883,4.835917,292.1681,3.4939725,27.337736,3.0747476,217.46915,94.60956,31.410492,275.5982,247.04929,47.784298,36.095394,279.02884,3.4827354,221.6261,7.8787704,363.69928,1293.6716,-0.74293816,319.34143,-0.09024057,42.955276,32.457577,96.52408,5.370694,9051.535,92.754745
2022-11-19,13.212071,237.70396,229.26927,134.60107,1120.9397,90.261765,63.768753,48.913773,11.116153,493.1758,251.73439,18.4854,10.605205,10.062533,309.1234,173.08409,50.07341,274.28607,176.24342,27.314642,209.03325,6.647825,87.19182,209.03781,114.94142,210.58888,11.650654,371.53113,6.050599,27.346302,3.8040202,349.78818,152.74704,79.89868,290.7124,275.8904,82.566086,47.265453,438.88843,5.7078257,262.438,11.923437,359.5352,1126.7255,11.683173,351.5585,1.0228277,109.301155,58.943707,136.96046,11.253386,10616.296,94.852974
2022-11-26,34.6119,178.2306,239.33006,364.37625,1874.4856,122.274734,115.298874,33.69968,45.690662,549.2201,177.626,15.332897,34.4619,38.069176,533.2125,293.61935,73.49938,336.1367,178.0611,95.897125,241.52724,13.394074,165.21773,281.72946,203.31303,259.8134,12.9938965,365.50378,11.997162,30.815214,7.8414254,331.57068,164.01213,146.5791,581.239,374.27582,200.87337,133.2996,495.8014,4.851495,235.83305,23.248884,331.09613,1348.2225,1.6486849,249.20824,1.5932286,350.65698,98.78396,154.64622,33.15359,12773.553,76.353134
2022-12-03,71.96692,187.25381,369.6685,696.38434,3198.5906,169.32756,244.02785,56.398746,36.17904,794.8151,154.2157,13.086093,99.42105,173.27658,1336.7328,542.0589,185.26184,648.21216,200.3984,226.60265,300.41458,32.620346,347.82843,381.15158,632.4948,250.57646,45.251896,445.94983,24.918669,56.81844,12.3283825,637.5664,196.47586,269.9287,958.4321,771.38824,520.8202,435.1645,871.99457,10.853595,204.84323,51.745388,479.49185,1848.0671,31.266705,320.6652,11.565085,660.215,273.04614,201.11037,42.005737,25875.805,86.447945
2022-12-10,49.87108,352.6251,446.16147,970.73505,3192.63,180.87653,597.7065,65.167755,75.61388,1028.4702,291.7563,9.642618,253.48521,212.36462,1251.8846,985.68915,371.1281,962.5419,311.0019,588.5969,430.6568,126.22032,694.0437,463.76282,1038.4785,238.8916,70.75966,735.9827,57.9054,113.67453,33.615482,1075.3398,373.5113,472.8455,1723.6375,1203.9717,1134.7283,604.3927,1485.8522,21.916275,246.94287,78.71427,699.45435,2182.6475,36.346615,449.91342,33.097775,858.2455,567.7935,340.28564,70.798134,27482.033,82.02688
2022-12-17,69.50849,231.32185,297.7904,779.9394,1907.5936,266.64227,357.88806,34.033123,75.859924,818.25543,165.7719,12.635174,254.43594,180.9982,1001.27167,921.59753,261.38437,512.5492,230.42319,702.8678,314.9628,134.9115,745.28394,289.34293,859.6155,149.43393,115.93186,281.9714,53.93592,135.83241,78.12496,814.0772,411.8244,373.55902,1702.3724,1075.195,873.7186,687.6991,1366.9197,65.634705,136.98137,85.292206,487.651,1465.3638,68.41804,336.23795,50.76093,618.9071,509.68292,274.9444,62.743496,25732.973,78.25356
2022-12-24,55.036354,140.67921,240.69199,474.68082,1579.035,246.06868,378.5297,20.289385,16.36795,806.80505,128.22072,13.383882,312.20523,286.17975,473.10303,530.60455,224.42117,189.45985,62.709488,726.6203,261.5918,187.5222,1149.7308,204.61989,678.6991,130.80894,99.334694,336.09583,102.53306,158.96231,89.63759,523.39856,319.4434,223.08969,1693.5691,881.4047,661.05853,694.65845,1044.272,45.368446,159.6244,97.1036,158.199,1343.5817,35.920616,259.10312,59.831608,695.0368,452.06122,185.67152,38.887325,18150.688,61.480755
