date,Alaska,Alabama,Arkansas,Arizona,California,Colorado,Connecticut,District of Columbia,Delaware,Florida,Georgia,Hawaii,Iowa,Idaho,Illinois,Indiana,Kansas,Kentucky,Louisiana,Massachusetts,Maryland,Maine,Michigan,Minnesota,Missouri,Mississippi,Montana,North Carolina,North Dakota,Nebraska,New Hampshire,New Jersey,New Mexico,Nevada,New York,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Virginia,Vermont,Washington,Wisconsin,West Virginia,Wyoming,US
2022-11-05,6.777409609851104,118.54512325359084,39.112140835317504,31.414642667316137,107.21287149036804,-1.3723257261816642,4.699753829684813,1.457099998333333,2.1035866166394417,122.67520047888996,133.39861593335155,2.554007737071849,3.0391068739519573,2.5962777803594825,41.339639384350356,60.973786649637425,5.261706945482519,33.324404047500344,68.69709881570375,2.178991144702856,4.68880062820004,-0.6799415741596295,42.30672441830848,2.88661984989303,20.16720851321238,64.45966065052589,-0.7536852505632585,58.28249934682847,1.6984662669826984,9.851216603637468,1.8540000520668216,49.127293084576465,11.155043983910478,10.441266808627306,71.45233598064587,46.21791904073818,-6.822183136125261,4.218681438303683,87.9941203223128,-4.269412402251488,65.54248697557921,9.429950334730774,65.94081991419898,280.52995543708016,2.3197378577518712,81.0756841336266,-0.2733506462645092,18.187437064963078,-4.427879422572392,22.453292798671377,1.9623102717739278,2116.2215825711182
2022-11-12,0.5117962156675766,128.91605306273135,52.168085001069514,20.408294259653083,166.11579167801548,17.32449692281056,11.972021831975171,3.4271660211369976,-0.3863507412341103,138.91231626172063,119.83874446376319,1.898217474760235,10.498018322669164,2.1934578123500597,31.2112124544475,50.274720468389845,24.05694453081862,14.577406438755144,94.80507466790101,5.402336206332016,73.10107616730699,1.303647991787292,11.792644603765126,21.655175144038466,13.168154708503145,94.70430889744964,2.0449579943329983,79.55784920000201,0.5295522669979205,8.750002219848353,0.7003250283047593,48.66845901151264,37.927852282343714,12.05654964419763,40.98669813209167,83.6751966777472,98.90650152156255,17.63829220720995,82.3816147594016,2.953362882716171,90.10544528811377,15.895154342120803,132.74291343181807,540.4414323751785,10.022454965424696,104.14435288692766,0.062085931678239614,55.09920090643166,22.879924585098824,20.066666981551883,1.5787454044032554,2370.1767903363334
2022-11-19,8.09611228059234,156.01342839094792,40.856171874707385,63.40942910837419,269.7360848288766,40.645060513854666,36.67937312748199,-10.088852994874063,4.521479269809365,324.0062757271785,203.0110804460551,6.382472860544798,23.471151543649004,3.345319918893466,139.89040561450093,105.59578472051314,24.766025140971706,65.21915704071192,204.4987331827515,26.838724656825917,127.56453011483435,2.675480849970363,45.65175980490537,50.81012215676857,41.74491619527888,122.58344062618654,5.149154250773549,217.60500777627183,2.069478393841046,19.15348513635769,-0.4423556216588427,68.09780931317799,53.6399726954794,22.768373323568433,142.5767065823615,94.16886457146958,44.799457139103275,4.514566133722453,189.73088440970292,-2.1156987796629965,125.46861707350999,11.487213893913998,116.79947759262777,825.7843321183855,17.748015099560632,226.20077008685394,0.7817389975154803,45.39657908753416,21.692413870152215,60.01890385129272,4.048664181694728,6525.938125328512
2022-11-26,16.31130871500653,510.90766367615794,184.15249308935378,116.66738946873625,578.1107867914272,54.438402639609556,48.72967198911577,8.477894764314467,46.28436730857652,266.4218331175946,193.96144613701506,5.388143701703135,13.884452931396412,8.509573744313183,175.66426566224908,233.6239563209977,55.490101809917206,177.09031261576305,161.73216765174124,64.85044902320315,104.11676640118786,3.210088397316417,36.963588579353036,89.77566265433481,130.57055090458866,263.9392326056921,4.27259018280491,306.89868799564,5.643888179387871,37.35022982511216,6.011449730360567,207.32724933068434,111.55222324184852,35.284824606568776,210.70667889632588,218.92371881332448,91.11273114663223,45.28865750253299,235.11957886443724,6.488243640081924,309.1049095464515,22.998565751115937,236.51330922554615,1233.267879095827,0.49496352523178544,518.6225219536052,1.9806744752619472,84.78480069591096,45.237135886644026,82.33230118771708,6.573236458496256,7753.2785555954615
2022-12-03,16.31091058149395,344.5982811793008,221.88385583446365,128.3028108068393,1139.4182236098209,47.713981086933515,73.57365802274984,40.011121786312394,222.1755717497009,562.8217932846549,277.1278577063773,20.257632035668525,37.65693233204303,9.579313998240382,316.64662400686166,197.92698511955513,61.071764257094884,306.57182757242384,191.75065887598294,5.818750815656212,260.9682963828741,9.814826040373731,114.99953631137157,199.00355241610998,187.82408718128477,91.41611579509097,3.425746337508704,415.0523408480042,7.5902703465963555,31.054928776374428,3.689258653683984,412.32916390115986,198.52956174902366,84.7820442020778,332.45425822340474,297.8438158067935,65.85118053072654,71.89438912874526,456.6409248504146,10.681341245678862,398.28114588645303,7.815221613133377,372.6545695843742,1166.0517635341234,18.902216908708603,466.3481371653983,0.8345737566495677,99.72380613722085,54.628832726738665,177.7391002046102,9.78316856383428,11097.249072693088
2022-12-10,33.30560998486372,229.05732346958277,93.53963544839768,345.13192461481606,1375.8160626803951,118.90483780798924,111.02206715927244,75.66264429010262,18.545186112150837,598.6567996604133,170.24030779721807,20.729219734576702,57.43152367999572,32.85395184751965,528.0531299022302,310.1352594151399,64.97598519725737,373.2492345014331,153.52893410440302,123.04337444915208,238.97154183491793,15.708924908976414,192.73117663447056,192.07020693170819,234.1009910032556,223.1823137978748,14.463806066576065,344.1107021371391,6.770028924514762,39.55653924943897,3.3373855840902777,318.83047411416,222.5644471079005,138.65343213215053,728.1996430561455,379.41242875435864,182.14309956921502,118.82633200981347,476.0040645484762,2.6516638762162614,203.95735106465918,22.331421434933493,267.9929748167182,1250.1437506849627,8.050863769289954,224.55692151099473,1.7844914464929102,235.97952550520736,111.42598657319637,183.91051921764824,7.322996570552988,12582.885068181113
2022-12-17,70.34136541875026,221.79953903391112,534.5392404062733,531.1900701788381,4596.525714356384,137.40896013652306,233.81028175997366,93.73729341850024,35.18450975040507,832.5417101610459,228.92325898690933,11.450511824622826,123.86515349460281,45.370337048004856,900.7713932942634,402.47861410064485,185.28748971890008,841.1149369658972,126.58346125060072,308.9000407777908,395.0807873898981,47.59708153376224,373.95421197664837,508.3346609461563,391.3364770083195,393.7712893454368,48.34050271367511,486.6088084316936,17.73405407214333,77.9470130335556,9.231295668929892,810.5280240870857,264.8846351498967,268.9650807995677,1229.829278691038,547.9662211119426,419.4757020589673,753.5391252771049,1224.4440728426796,20.93776766404543,196.17924188740358,47.68387344914004,662.7813203915566,2683.7246833254385,37.40731135113122,442.69077906244195,11.722104997099153,701.3089710463012,251.3374345762086,249.51247381343813,34.096086067652294,21848.695187230907
2022-12-24,50.79576458367265,422.3543277186984,606.5787135450851,1167.0352893580493,4353.505420979744,187.99795615370033,94.45574768906901,83.67797539969662,110.25301808051178,1160.1265064499062,315.79656097502976,14.854085359364845,275.18375401225165,248.13222689967415,1133.478403264298,1186.9469264563384,543.3144400534559,1387.2337157691327,345.04983412158094,527.14421909518,567.1969360756766,106.42733886876997,632.9179981837611,535.1772728981182,1325.9078759362142,323.0124060493337,59.09884808088327,905.4496250767295,54.61996708293897,102.30789308125081,26.804045441323403,1384.83878391643,699.13108880633,730.0250398373595,2197.2466778085,1368.4294929679752,2258.8998978308746,816.2294879159781,2291.8197239892097,24.200198777815736,272.4627566285831,55.672204217427485,755.7713872348941,2804.6542706913187,39.37733771220427,671.0655135078927,33.46849480084472,826.18793138485,1048.7130332052495,335.6720624263362,37.970332418655104,40501.010882549555
2022-12-31,69.35971863059416,240.592429762377,301.22228832247595,838.5418761858729,2082.3012982750074,200.4890291423079,683.9286608004106,20.859798262237685,62.03854706208871,705.9359191203289,156.98648648284282,9.968404903980677,184.63295062656704,189.8196766161271,688.0527478676622,740.644930303034,248.44953937179912,803.553113461601,276.753485181301,937.4170563430184,403.1328747315356,119.12883774980214,637.2243470499077,286.2517260397507,901.7118506617736,133.4641583734818,161.5045369510023,361.18242914839016,53.56384264521534,95.84812137768408,74.7919513216638,702.6542789595273,515.3968925668989,388.46421085387516,1859.9252725320346,903.2176967132816,822.6983442537173,1026.1837041816318,989.8996821381364,63.69669631874184,92.87771428273797,77.28612592661594,482.22967289178035,1427.1666646266926,36.68661870124988,305.34285025028345,63.31621485977384,541.1209922333807,597.9928680962306,246.20201823055856,49.67868141939801,21710.56066868206
2023-01-07,56.53307349944821,147.6285744820633,214.84351045174,308.0032144782639,1121.2322697203845,238.32691824577336,261.9964528224426,5.9851740454294475,6.2416127414878675,903.5692250062452,112.92511833711984,8.793623394332936,428.3667950278748,177.95683297524792,530.2088834699074,577.3348792383185,216.23270462547532,339.12921986126696,33.92104973806115,775.4220093884446,258.1786815543478,91.28905116991564,643.7146077744542,284.62046518029007,666.2331397387046,152.94345021787018,130.62597185537103,386.91096694583615,107.03053697282171,111.92087309277136,65.35299962404265,527.276142741259,391.1397525204469,202.89768885581836,2349.09231649539,958.0961139603422,720.31481545983,765.914624866096,1135.2789879146533,-0.6324002455987783,176.01941618234721,82.745358503908,244.9500864801248,1530.43742354987,36.73396263618879,348.2679366667722,86.67477255648973,867.5749069391126,477.9945056715905,173.6518005711216,44.34231796127355,14849.70398270577
