date,Alaska,Alabama,Arkansas,Arizona,California,Colorado,Connecticut,District of Columbia,Delaware,Florida,Georgia,Hawaii,Iowa,Idaho,Illinois,Indiana,Kansas,Kentucky,Louisiana,Massachusetts,Maryland,Maine,Michigan,Minnesota,Missouri,Mississippi,Montana,North Carolina,North Dakota,Nebraska,New Hampshire,New Jersey,New Mexico,Nevada,New York,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Virginia,Vermont,Washington,Wisconsin,West Virginia,Wyoming,US,Puerto Rico
2022-11-05,4.0075073,97.61269,39.354294,11.150336,88.96703,16.52313,9.260654,1.3526402,1.3451095,151.32971,123.866516,5.792757,5.8066664,0.3031273,44.992764,65.01299,6.0328383,23.440796,83.571075,19.562977,45.034027,-0.196094,26.183058,7.2072496,21.200306,73.615265,-0.33995655,60.879097,3.1915338,11.507252,-0.8544494,43.831253,23.836445,17.645885,43.519558,45.70114,17.538609,6.524789,89.350914,0.44810188,57.781555,11.628494,72.4252,420.01718,-3.6460254,56.90656,0.38969737,-5.0652814,3.1209588,12.576292,1.309703,2944.481,60.266026
2022-11-12,0.6673504,205.16489,60.92021,17.85666,98.27321,23.683035,13.687211,2.2411408,2.6847858,184.84445,115.070816,3.6259186,8.413667,-1.6557486,72.941475,94.19689,20.346933,14.936653,136.7963,10.088615,65.56363,0.18344674,8.080964,12.478898,15.049163,125.05768,-0.27973083,137.15894,3.0122242,8.836588,0.804437,48.9077,28.23206,18.871428,71.97863,57.6064,40.5707,9.358445,120.56997,1.1715455,86.663734,12.858977,103.566216,578.7039,4.447761,91.18344,0.7967553,25.903383,11.012365,23.726826,1.2979836,2834.7244,65.147125
2022-11-19,9.739631,374.5588,86.21785,23.87636,260.89426,35.308487,33.268135,10.886147,5.1715207,352.95642,238.37273,6.580083,10.454217,1.4870647,96.888596,124.97349,15.16718,112.56815,225.71507,15.237132,122.72286,1.5510987,16.301556,49.88932,49.060432,182.17644,2.232239,309.41986,3.2274086,8.831017,-1.1285198,68.74274,53.531616,17.570345,119.31223,148.96628,68.56636,8.147502,201.76054,0.93296707,205.66455,10.322914,166.12653,1066.9021,10.340546,254.1221,1.0265949,39.26695,17.958153,57.09939,3.6373174,9463.173,69.05838
2022-11-26,13.720871,381.8693,152.07631,61.581734,533.87885,52.62715,30.889528,47.284065,8.48754,398.2878,246.84512,6.5115824,13.614366,13.48656,168.76547,169.66504,29.914062,167.33092,128.47487,12.075651,173.29668,2.0408566,36.861816,78.03447,87.4493,218.80865,4.3944035,285.03683,3.474686,27.936668,1.8502834,216.54951,94.48058,27.502262,258.75903,239.39409,46.88138,40.310474,271.24854,3.3074157,223.17479,7.874798,365.18417,1313.3212,0.38034216,320.3732,-0.113372415,41.874752,32.245007,96.74878,5.3404894,9214.048,86.7761
2022-12-03,13.225204,243.68462,232.491,132.02821,1082.7798,76.62388,64.0917,55.125393,11.536121,502.70865,251.79684,18.141268,12.9343405,9.893975,303.01498,168.09982,51.23599,274.79086,172.78053,28.733892,215.58914,6.438607,89.21339,207.11072,109.40371,213.44965,11.302009,391.0449,6.1061788,25.927181,2.712261,347.21826,152.53004,77.387505,291.20355,280.54034,84.528,50.81829,430.11353,5.584502,269.6307,11.776702,358.0963,1101.5865,12.767167,354.49924,1.0907159,108.060646,58.92275,137.22575,11.07554,9928.094,95.73613
2022-12-10,35.558357,179.61256,239.90396,334.0713,1870.4734,114.84259,114.04634,33.50645,34.561775,543.16754,175.60468,15.363179,35.56945,42.097416,500.6088,293.05457,75.6307,333.66705,180.42865,97.25814,232.63408,13.506332,163.19666,280.3336,210.08603,259.50998,12.821679,346.44818,12.015607,28.647245,7.961859,329.02527,163.28961,142.28354,660.45294,377.98047,210.33467,153.01855,492.77933,4.8312182,232.88658,23.118807,329.42804,1356.6765,2.430987,245.5629,1.630852,353.63312,98.56595,154.15761,34.178036,12824.5205,76.86261
2022-12-17,73.8562,182.00554,377.1317,832.29236,4295.4946,158.34296,239.84012,52.142597,25.246943,801.4985,155.00026,13.074964,104.70415,223.11696,1229.0853,537.95166,183.04506,659.2946,198.87177,281.81833,301.9001,32.62609,377.94333,382.36636,668.52435,247.61516,45.010044,473.55563,24.54177,54.083134,11.370295,635.2683,212.3498,283.80917,958.67285,747.21173,544.2756,450.1094,861.33075,10.629547,200.41844,52.458168,464.65692,1852.1189,34.187954,329.631,11.896596,681.2917,287.66956,202.10735,42.051636,25792.309,83.91016
2022-12-24,52.35693,366.3777,441.4606,1156.8114,3795.2214,178.8163,641.0668,60.526154,79.22246,1038.7349,297.47092,7.688627,306.7961,318.18762,1232.0206,962.86115,419.3614,970.09906,334.23834,738.28485,448.40295,128.99712,639.0161,472.5304,1195.9939,240.2938,64.203415,833.70734,60.621464,111.46563,31.246372,1092.8224,375.2155,560.09357,2282.9727,1181.6328,1201.1586,624.8943,1620.2047,21.48901,252.4517,79.51982,694.84564,2202.2893,38.565548,446.33197,33.66421,871.84814,719.1027,342.76807,72.654236,28616.268,89.961845
2022-12-31,70.29259,230.63898,299.50858,752.18286,1888.528,264.1815,393.0157,29.92169,74.39366,799.1939,163.843,11.719805,253.92995,185.94731,1000.062,903.37494,252.79924,544.361,220.60406,809.15765,313.62927,127.97489,774.981,289.19205,845.9229,149.15794,161.3167,385.93887,60.84302,134.60872,78.074135,820.8142,411.7547,360.24515,1734.1667,1053.062,894.792,737.2059,1299.2731,85.39389,128.14816,85.08578,490.81042,1450.5071,68.614685,335.559,54.9787,624.0758,508.3158,273.18268,59.84614,25370.973,77.85617
2023-01-07,53.663685,139.50867,242.34193,446.2465,1547.3743,252.34966,300.04547,23.169622,17.993156,807.8443,131.51912,12.840616,328.84662,282.7056,377.08948,537.9799,233.61755,219.74696,89.76244,800.46826,259.21277,220.7898,1151.6741,190.60889,661.7338,132.36755,101.40063,360.82013,106.80447,164.13672,88.96187,498.12088,321.5545,189.45897,1759.7617,878.4661,689.53174,733.3435,1039.2023,45.107834,159.72194,97.768845,156.0496,1329.1083,35.874256,261.33322,65.33775,723.9303,449.16266,194.899,38.603188,18420.076,62.074745
2023-01-14,43.024025,118.03297,189.75316,601.103,1310.0555,349.26544,193.29466,18.601522,25.379251,1153.864,154.51328,23.238651,332.08188,204.81462,453.6142,532.84656,137.5054,154.22977,196.55098,983.33844,231.70863,299.99966,1238.8856,102.59834,451.50024,73.26093,48.14049,274.69376,77.45928,124.80713,103.92583,584.8175,329.49945,217.19351,1286.7206,519.48395,493.75674,323.63046,1010.6621,54.34643,110.69226,79.11178,175.81224,1145.0732,70.72238,242.91782,72.43425,146.46538,407.72522,148.95854,48.461212,17451.213,90.08511
2023-01-21,40.937767,126.555954,112.705696,686.45526,670.7953,274.88544,172.83646,41.2593,39.67443,1176.7013,186.52747,34.2075,301.23013,163.40268,392.88333,426.68204,154.08798,100.90289,127.379745,739.1547,227.09854,181.67763,1008.5018,140.13934,569.8143,103.85917,84.86027,295.82944,77.45767,119.71875,142.36676,416.65573,267.15503,155.49057,955.63855,358.83588,640.93036,231.58965,1046.3514,47.43547,137.28021,48.365257,219.68657,1421.588,76.92067,267.7051,89.538734,191.17157,442.01462,124.817375,44.903786,15103.111,65.88804
2023-01-28,32.724174,94.00151,100.59802,247.2104,732.85675,80.13463,119.27415,6.797875,48.77132,1195.8652,168.07785,15.75235,179.71434,128.46411,264.3017,291.96826,73.96952,5.2435336,167.41904,207.61574,125.834595,107.870834,383.3893,57.001827,237.99239,75.47022,60.452164,203.5471,70.07978,91.224754,101.22099,165.99329,145.19542,107.30668,569.6586,269.7066,282.78903,33.676178,539.50146,30.049051,121.08717,60.819126,79.37224,769.737,58.82771,183.71417,47.29878,231.29773,269.88528,102.496284,31.738474,8660.392,59.506992
2023-02-04,7.654021,89.240944,75.40824,88.85769,4.416607,67.995445,47.173107,5.1384773,24.88058,379.2156,98.87879,11.479563,11.60743,45.138153,-5.1279783,81.98796,34.036873,-14.5961895,45.909584,56.43912,107.0215,11.186444,55.103493,11.934844,133.722,57.38672,43.35797,120.684265,48.47528,51.11497,24.251326,98.41834,48.161106,-20.61819,249.68843,84.350174,166.34886,32.282246,232.71397,6.6080465,70.76147,17.152575,30.291262,382.467,9.191433,88.46084,-12.634926,80.221176,90.56719,36.113773,21.153862,2570.5293,67.632385
2023-02-11,3.4630668,58.25453,51.531925,91.58687,181.36383,-2.3783,17.111404,9.681708,18.50319,520.1786,67.993484,-0.21515876,-11.247321,28.6939,81.80663,94.58702,29.569906,-2.0898728,79.507095,84.587875,51.577213,11.191754,131.77399,22.483778,65.339966,45.147224,16.91738,31.21668,24.012417,39.63875,17.229292,78.990616,18.069628,20.662771,127.571754,61.1464,84.91612,-9.124271,151.93974,9.327971,54.050835,7.6183724,44.26068,356.75073,11.619702,45.2342,10.784566,73.086624,77.60372,9.464447,11.39381,3232.28,57.604813
2023-02-18,5.2835793,45.6492,16.75483,-27.71333,240.88025,0.97051704,8.433577,7.5055714,11.84592,436.2419,86.26493,8.524707,51.216507,26.960915,47.171497,119.13364,27.325321,13.272911,30.204153,76.65258,22.110434,1.2756394,43.154457,21.115503,150.27957,33.54122,5.3930874,45.520157,19.284443,13.762427,13.806328,48.383526,17.81711,5.074282,166.6664,69.415276,29.867373,-11.273791,199.54868,9.819836,42.2256,12.781689,33.522964,268.96533,0.5154121,42.424564,4.9913006,63.969078,40.41111,-0.3021382,5.4392223,1847.3853,56.44687
2023-02-25,4.6396666,42.314545,25.139818,77.47756,309.07367,27.426952,17.248594,10.514001,14.057833,376.94354,97.66774,7.3306937,-9.2823715,-7.0709877,20.468603,51.915043,7.048134,37.635193,37.278687,76.8859,73.3886,10.175123,129.10841,-3.1594474,90.84352,48.060474,9.381172,56.935562,6.159789,-2.7675366,1.3169594,26.259413,7.346138,-1.3279033,107.13878,3.3924868,93.63036,41.65083,155.87584,5.9081125,52.69429,17.725191,59.1662,313.93646,0.059978377,80.92702,1.0834366,33.92582,18.12613,5.1283636,6.7656546,974.4189,59.22699
2023-03-04,-0.0546896,24.30703,16.552761,1.2423507,103.50235,33.73051,-1.8830029,27.303299,13.4729595,380.39737,94.379684,7.336513,16.989964,7.9384613,-7.702516,51.31937,15.80625,49.44458,50.276417,39.595806,44.505074,8.388493,76.73544,-11.205039,71.3467,14.076754,0.8879339,66.935555,15.770219,-5.6357923,12.026027,28.300888,16.871695,18.600428,78.31441,46.06558,18.374414,6.346461,130.10004,-2.1809824,75.368034,11.369786,25.358622,192.83699,0.048097096,48.511143,-1.421605,83.2875,47.68298,6.875112,-0.110631675,1334.3547,66.272415
2023-03-11,1.4363315,35.119804,22.733204,80.37913,218.13509,16.409197,-16.43647,-4.714317,5.2317977,346.03268,80.54135,4.8834295,7.0960736,7.667809,10.238436,35.870216,0.4504788,1.4788091,34.9959,38.115505,16.362745,-1.0812473,39.271454,-3.700036,67.60653,26.065798,4.4546924,26.6964,7.644486,1.2387806,0.36101046,-5.300072,21.644653,12.337556,130.86528,37.33486,41.67499,9.870395,128.98198,2.2754452,50.522392,18.214933,20.049843,199.48726,-1.4328312,74.1378,4.5964904,33.657074,3.2366526,13.342688,0.18376847,1914.5249,59.272263
2023-03-18,2.8101275,24.740623,25.914637,-4.317309,223.10242,34.248627,4.9957476,0.47168115,5.8173056,266.94696,48.2921,6.2572374,10.622483,-3.994899,26.85063,29.548727,12.675671,-14.131197,19.050531,-3.3255851,25.016933,1.5604177,34.196575,-5.2144,36.54927,29.920464,4.4862514,-11.202951,6.7254467,9.447208,3.5446782,44.529995,13.621504,0.3578917,94.313156,7.933991,36.315796,-7.194672,190.27467,0.55575967,29.91148,4.3538184,25.091984,124.54821,2.7632654,62.238064,-1.1424141,56.736176,-0.17161293,13.683623,1.2229582,651.9802,45.98239
2023-03-25,2.334262,16.244099,2.3668902,93.16615,-86.871765,29.908535,-0.52592146,5.7491097,4.5122027,293.72153,44.970875,3.4313986,3.1134722,-6.806212,-1.682961,65.536415,8.6516905,-27.16548,11.758743,29.265789,2.5992148,4.548178,60.329273,-13.516387,8.604683,31.930103,4.5709295,-6.6090174,4.339112,5.3497343,1.6960346,-24.602867,18.406557,14.809783,35.64392,-7.6827145,50.386288,13.061279,188.84496,0.66735333,28.956646,6.218132,13.87992,61.275837,3.923647,50.72501,3.8939557,54.782135,18.014683,18.668583,-0.10685023,881.3331,36.677525
2023-04-01,3.738719,12.878269,23.58671,19.475237,-101.95151,14.78701,-9.564687,2.423266,5.271476,224.59428,46.261898,3.6234965,15.149063,3.8804095,47.95011,-8.94622,-7.131575,-8.580317,16.41808,-2.7327983,25.730536,-2.1078565,5.8971667,-5.3581395,15.93075,28.739779,3.7270386,10.030448,3.7112846,10.400254,1.4568057,7.8557005,-14.500358,-0.74810493,75.48622,-13.191754,-9.657738,-11.34078,151.84413,-1.1833223,14.306752,13.910956,-9.9069605,60.029423,6.4921627,33.886955,4.256586,-2.4193761,15.245194,6.6723022,-1.3390403,1392.1431,29.11191
2023-04-08,0.89836437,12.988513,4.9054255,75.95384,-73.828156,16.33458,4.032455,1.3200582,6.1573005,250.90408,62.668465,4.0894384,9.225626,9.514912,-106.4587,79.64452,-1.1833098,5.9800954,22.113075,38.943886,-11.953401,8.307428,42.34991,6.661935,53.981895,21.49245,1.6738551,58.889286,11.841534,9.060039,12.903998,25.47696,1.39099,7.8404007,85.22336,22.929611,35.20082,41.915394,130.18292,3.35448,35.15207,14.540874,60.013737,266.59088,8.001238,68.00091,1.2780635,63.89914,-0.53062826,11.861377,-0.26592484,1183.9346,17.117884
2023-04-15,1.3280358,9.608508,-0.4996556,0.13377962,-202.81197,18.082579,-20.392998,0.13402727,3.5441298,143.35754,55.198067,1.4653387,4.661226,-6.988613,52.18589,-10.306131,-3.4495795,9.472522,16.27204,-10.167917,41.78438,-3.2365453,-11.609956,1.6890938,-1.4436088,21.827118,1.6467402,-18.672543,1.5624844,8.533818,8.051341,73.274704,-0.59780467,10.080161,75.23012,7.0181303,-0.856208,-63.310513,219.85092,0.10860578,27.07239,17.512136,19.218483,132.51059,4.855618,41.06396,5.1418686,35.743168,10.57058,9.862475,-1.4695181,401.79913,23.5293
