"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value","model"
2022-10-01,"Hawaii",2,"wk inc flu hosp",2022-10-15,"quantile",0.5,1.44662895675123,"argo_smooth"
2022-10-01,"Hawaii",3,"wk inc flu hosp",2022-10-22,"quantile",0.5,1.55365846344027,"argo_smooth"
2022-10-01,"Idaho",0,"wk inc flu hosp",2022-10-01,"quantile",0.5,3.61212369614787,"argo_smooth"
2022-10-01,"Idaho",1,"wk inc flu hosp",2022-10-08,"quantile",0.5,3.35876634088298,"argo_smooth"
2022-10-01,"Idaho",2,"wk inc flu hosp",2022-10-15,"quantile",0.5,3.48318614438062,"argo_smooth"
2022-10-01,"Idaho",3,"wk inc flu hosp",2022-10-22,"quantile",0.5,3.74526706460623,"argo_smooth"
2022-10-01,"Illinois",0,"wk inc flu hosp",2022-10-01,"quantile",0.5,18.9036822049657,"argo_smooth"
2022-10-01,"Illinois",1,"wk inc flu hosp",2022-10-08,"quantile",0.5,20.5935782500319,"argo_smooth"
2022-10-01,"Illinois",2,"wk inc flu hosp",2022-10-15,"quantile",0.5,21.7728742618413,"argo_smooth"
2022-10-01,"Illinois",3,"wk inc flu hosp",2022-10-22,"quantile",0.5,18.4948338953138,"argo_smooth"
2022-10-01,"Indiana",0,"wk inc flu hosp",2022-10-01,"quantile",0.5,41.0873785629797,"argo_smooth"
2022-10-01,"Indiana",1,"wk inc flu hosp",2022-10-08,"quantile",0.5,42.6436802180816,"argo_smooth"
2022-10-01,"Indiana",2,"wk inc flu hosp",2022-10-15,"quantile",0.5,43.5495805398142,"argo_smooth"
2022-10-01,"Indiana",3,"wk inc flu hosp",2022-10-22,"quantile",0.5,45.6433546660619,"argo_smooth"
2022-10-01,"Iowa",0,"wk inc flu hosp",2022-10-01,"quantile",0.5,6.45095864401422,"argo_smooth"
2022-10-01,"Iowa",1,"wk inc flu hosp",2022-10-08,"quantile",0.5,4.82828446674053,"argo_smooth"
2022-10-01,"Iowa",2,"wk inc flu hosp",2022-10-15,"quantile",0.5,5.43499276939959,"argo_smooth"
2022-10-01,"Iowa",3,"wk inc flu hosp",2022-10-22,"quantile",0.5,4.59187407006254,"argo_smooth"
2022-10-01,"Kansas",0,"wk inc flu hosp",2022-10-01,"quantile",0.5,3.75831111305376,"argo_smooth"
2022-10-01,"Kansas",1,"wk inc flu hosp",2022-10-08,"quantile",0.5,4.17249518887672,"argo_smooth"
2022-10-01,"Kansas",2,"wk inc flu hosp",2022-10-15,"quantile",0.5,4.42687705718076,"argo_smooth"
2022-10-01,"Kansas",3,"wk inc flu hosp",2022-10-22,"quantile",0.5,3.52938694958687,"argo_smooth"
2022-10-01,"Kentucky",0,"wk inc flu hosp",2022-10-01,"quantile",0.5,10.2499989981905,"argo_smooth"
2022-10-01,"Kentucky",1,"wk inc flu hosp",2022-10-08,"quantile",0.5,10.080459523883,"argo_smooth"
2022-10-01,"Kentucky",2,"wk inc flu hosp",2022-10-15,"quantile",0.5,10.7092631345359,"argo_smooth"
2022-10-01,"Kentucky",3,"wk inc flu hosp",2022-10-22,"quantile",0.5,10.1146573818988,"argo_smooth"
2022-10-01,"Louisiana",0,"wk inc flu hosp",2022-10-01,"quantile",0.5,23.9257588560939,"argo_smooth"
2022-10-01,"Louisiana",1,"wk inc flu hosp",2022-10-08,"quantile",0.5,28.3799946613867,"argo_smooth"
2022-10-01,"Louisiana",2,"wk inc flu hosp",2022-10-15,"quantile",0.5,28.1383598726232,"argo_smooth"
2022-10-01,"Louisiana",3,"wk inc flu hosp",2022-10-22,"quantile",0.5,26.6504681705058,"argo_smooth"
2022-10-01,"Maine",0,"wk inc flu hosp",2022-10-01,"quantile",0.5,-2.9397290435241,"argo_smooth"
2022-10-01,"Maine",1,"wk inc flu hosp",2022-10-08,"quantile",0.5,-3.10530202556279,"argo_smooth"
2022-10-01,"Maine",2,"wk inc flu hosp",2022-10-15,"quantile",0.5,-0.189304023347825,"argo_smooth"
2022-10-01,"Maine",3,"wk inc flu hosp",2022-10-22,"quantile",0.5,-0.461275222667478,"argo_smooth"
2022-10-01,"Maryland",0,"wk inc flu hosp",2022-10-01,"quantile",0.5,5.60894313060645,"argo_smooth"
2022-10-01,"Maryland",1,"wk inc flu hosp",2022-10-08,"quantile",0.5,3.94365230806441,"argo_smooth"
2022-10-01,"Maryland",2,"wk inc flu hosp",2022-10-15,"quantile",0.5,4.24146406803296,"argo_smooth"
2022-10-01,"Maryland",3,"wk inc flu hosp",2022-10-22,"quantile",0.5,1.61020657344912,"argo_smooth"
2022-10-01,"Massachusetts",0,"wk inc flu hosp",2022-10-01,"quantile",0.5,13.0196228001434,"argo_smooth"
2022-10-01,"Massachusetts",1,"wk inc flu hosp",2022-10-08,"quantile",0.5,14.6793629100916,"argo_smooth"
2022-10-01,"Massachusetts",2,"wk inc flu hosp",2022-10-15,"quantile",0.5,10.8059036257553,"argo_smooth"
2022-10-01,"Massachusetts",3,"wk inc flu hosp",2022-10-22,"quantile",0.5,9.88575618566409,"argo_smooth"
2022-10-01,"Michigan",0,"wk inc flu hosp",2022-10-01,"quantile",0.5,9.08871540070568,"argo_smooth"
2022-10-01,"Michigan",1,"wk inc flu hosp",2022-10-08,"quantile",0.5,15.5709011152909,"argo_smooth"
2022-10-01,"Michigan",2,"wk inc flu hosp",2022-10-15,"quantile",0.5,20.6447527781506,"argo_smooth"
2022-10-01,"Michigan",3,"wk inc flu hosp",2022-10-22,"quantile",0.5,20.5359067472843,"argo_smooth"
2022-10-01,"Minnesota",0,"wk inc flu hosp",2022-10-01,"quantile",0.5,19.1023225139903,"argo_smooth"
2022-10-01,"Minnesota",1,"wk inc flu hosp",2022-10-08,"quantile",0.5,21.0226266148745,"argo_smooth"
2022-10-01,"Minnesota",2,"wk inc flu hosp",2022-10-15,"quantile",0.5,20.4441552955509,"argo_smooth"
2022-10-01,"Minnesota",3,"wk inc flu hosp",2022-10-22,"quantile",0.5,20.2538648904866,"argo_smooth"
2022-10-01,"Mississippi",0,"wk inc flu hosp",2022-10-01,"quantile",0.5,19.2755562011082,"argo_smooth"
2022-10-01,"Mississippi",1,"wk inc flu hosp",2022-10-08,"quantile",0.5,20.2094178664035,"argo_smooth"
2022-10-01,"Mississippi",2,"wk inc flu hosp",2022-10-15,"quantile",0.5,19.0255998106681,"argo_smooth"
2022-10-01,"Mississippi",3,"wk inc flu hosp",2022-10-22,"quantile",0.5,18.2652347166742,"argo_smooth"
2022-10-01,"Missouri",0,"wk inc flu hosp",2022-10-01,"quantile",0.5,14.0998772982759,"argo_smooth"
2022-10-01,"Missouri",1,"wk inc flu hosp",2022-10-08,"quantile",0.5,19.0643426090766,"argo_smooth"
2022-10-01,"Missouri",2,"wk inc flu hosp",2022-10-15,"quantile",0.5,24.2508166554456,"argo_smooth"
2022-10-01,"Missouri",3,"wk inc flu hosp",2022-10-22,"quantile",0.5,25.7953023193928,"argo_smooth"
2022-10-01,"Montana",0,"wk inc flu hosp",2022-10-01,"quantile",0.5,1.54650383357307,"argo_smooth"
2022-10-01,"Montana",1,"wk inc flu hosp",2022-10-08,"quantile",0.5,1.84303289807787,"argo_smooth"
2022-10-01,"Montana",2,"wk inc flu hosp",2022-10-15,"quantile",0.5,1.5624174572923,"argo_smooth"
2022-10-01,"Montana",3,"wk inc flu hosp",2022-10-22,"quantile",0.5,1.42160347869264,"argo_smooth"
2022-10-01,"Nebraska",0,"wk inc flu hosp",2022-10-01,"quantile",0.5,8.65421826603283,"argo_smooth"
2022-10-01,"Nebraska",1,"wk inc flu hosp",2022-10-08,"quantile",0.5,9.21460909788343,"argo_smooth"
2022-10-01,"Nebraska",2,"wk inc flu hosp",2022-10-15,"quantile",0.5,7.8707803150575,"argo_smooth"
2022-10-01,"Nebraska",3,"wk inc flu hosp",2022-10-22,"quantile",0.5,6.36164518504822,"argo_smooth"
2022-10-01,"Nevada",0,"wk inc flu hosp",2022-10-01,"quantile",0.5,14.2052861208401,"argo_smooth"
2022-10-01,"Nevada",1,"wk inc flu hosp",2022-10-08,"quantile",0.5,14.7050864505013,"argo_smooth"
2022-10-01,"Nevada",2,"wk inc flu hosp",2022-10-15,"quantile",0.5,14.3207569206115,"argo_smooth"
2022-10-01,"Nevada",3,"wk inc flu hosp",2022-10-22,"quantile",0.5,14.5066248754985,"argo_smooth"
2022-10-01,"New Hampshire",0,"wk inc flu hosp",2022-10-01,"quantile",0.5,-0.56802400829924,"argo_smooth"
2022-10-01,"New Hampshire",1,"wk inc flu hosp",2022-10-08,"quantile",0.5,-0.254193147143042,"argo_smooth"
2022-10-01,"New Hampshire",2,"wk inc flu hosp",2022-10-15,"quantile",0.5,-1.08155682812351,"argo_smooth"
