date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,US,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2022-10-22,29.6825389523706,1.96666696630534,41.5238209207453,20.9054535762695,169.129503030604,41.1230365037488,11.2446782817245,3.38494026754971,0.767269066176771,123.752245430927,48.0616474260038,1.80400274818947,3.60603900046537,17.4897060600579,50.1517772191077,7.37783364898546,7.8362253770586,7.38953190664203,41.3743330455824,-2.64602687129659,17.590059352626,25.9659216507015,26.9144144597433,29.4245855653935,46.3327918648762,11.7751264145015,2.62445011061142,17.0517640467606,22.893953026697,-1.46788048618187,13.2661967246049,18.7593596715694,40.3871264364017,19.5875203227367,4.18069638106194,33.3572944917744,15.8365070751918,4.85394982551255,75.6725399403343,33.1252010066737,0.71900523143981,18.4544965362763,7.91565031310035,38.8044858899712,140.209425745262,696.024896425057,3.45003586909985,0.16172290013324,45.1312698729418,-3.07184940193676,7.18423548355855,10.4833904463758,2.02306837049913
2022-10-29,64.9437893049041,1.71939659686937,40.313412541091,31.3078853537386,192.411935371848,39.2869122525283,12.4609193843435,3.07693827754579,0.845236238860679,119.928098964025,79.127575731629,2.21141179098995,3.49650652625047,9.0065837205691,50.2408107354079,7.48201730110725,5.24195651974942,20.2066268755049,53.1261466559786,-5.4427735609692,28.1312821180599,32.9216807081619,29.0073567347817,22.9389451956131,55.824537593907,12.767147668892,2.52576135667549,12.480091831931,9.98984668853175,-1.19506042003222,28.7491586470645,21.9541364605543,50.096077331937,27.6746967302225,4.58846439873281,40.5261944860996,21.9589892172419,9.06363633255099,89.0366633712835,34.4803483136794,0.0008889515156619,24.0880842464333,8.53296011367347,52.2318176430405,215.257397107538,877.135503064679,5.70210715178537,-0.666227624610565,49.961800423845,-1.53039599210268,10.8864514691564,8.62136044140246,2.10607994985002
2022-11-05,131.035913751895,2.14652380538515,43.1812660493747,41.2541274013259,172.766664964698,32.5534036303775,18.1706962933595,3.20436608995351,1.06617996717451,155.096616108113,111.749132853978,1.25896343432124,3.24899828770464,12.5171771403784,57.5955339875063,8.75018758739176,11.9098474746319,11.8973403729694,72.5422801638832,-4.28054477490755,41.294467926401,32.1039752976193,18.7896265265061,29.1953490244905,84.0363855330127,21.0417838703361,2.10154722349126,13.5442422701879,10.0016417959043,-0.2192892420675,28.6998414262877,23.1963174204433,44.269011713987,68.9752963476166,6.08227958616937,41.7892170313857,33.899444714871,11.0166729132102,98.8846208134127,34.6284701886001,1.30887213044696,43.4774155607186,9.36180978145427,72.8050709173565,403.177362813144,871.251985542859,9.25594465014778,0.214525561065777,71.3359194614142,2.43282573828603,14.519538701928,12.3881117926536,2.29594642265529
2022-11-12,247.017499103964,4.98311815949855,57.4746258819544,73.4097502229804,206.570943753048,32.6730197842786,33.7999999035171,3.57964442880683,1.16346153846154,268.40869971605,177.185344816578,3.68689852036953,2.9438389109423,75.7942343097796,72.2880461459999,13.9270584086684,12.8781210945466,42.8702797368035,144.050017221719,-0.504838810078174,82.4677843953618,35.3755705239316,27.6340763902043,37.7547464350482,122.987361593525,39.5869376950422,4.38325124416073,13.5560309478599,8.66161514279996,-0.60054187496482,53.0320544970546,35.2215258436902,86.8245604333535,221.764938299382,7.19588647035012,97.9787070058235,57.7770980160749,13.0152682219139,159.58124640484,38.3739950838607,-0.42667832670036,91.274099490819,9.61713390813544,110.308171330994,714.205941983328,2626.20989939869,7.08762470776462,0.614795276146145,148.582552905803,7.37076915249432,40.8713495329469,13.0386897342655,2.62403157977519
2022-11-19,399.047874696108,7.8202769169341,100.920900570785,128.607865127612,394.291390458263,40.163077491708,32.7597641310171,4.41281691963869,1.48076923076923,323.460436598601,189.20819698489,4.14102616248475,5.30992102675607,98.9656130067931,96.4022829150672,12.6732500164514,22.9909581735166,85.7778510202439,150.411537271003,-0.159208130572347,134.642539676727,38.7001256486067,31.6809338975563,61.567209731916,216.544453875531,61.2215754373461,6.27094221389487,25.2223224715642,21.4746682563082,-0.420771483024817,132.322098007019,56.9210088341051,130.243748698863,298.827915859495,8.7639338212254,148.605329039026,52.555634707192,26.8907433506527,203.564021998386,52.7458844606537,1.38893552022339,215.518908945042,9.60191100221066,184.907825286038,960.155399187966,3249.92941606685,1.06126469351994,-0.261429208308879,255.618199954425,16.0728598143295,76.576113880568,20.1530767819623,3.4470198077961
2022-11-26,275.061205585769,8.99249694670434,140.288758148668,206.606335944768,814.1262322325,59.7148460539696,43.3045682212507,5.35602039229041,55.3725431481883,477.588283432064,201.371174495257,11.9608746871864,6.50887971082494,201.185450796276,103.049863268648,15.2564622667875,31.5418709702558,246.109832954387,135.427102062775,3.75171274188287,202.636113892578,39.5718812739409,59.3317305734811,116.658324608247,227.187103182186,94.1443351822005,10.5684839799917,20.9636506752424,50.6031190911873,0.633874868342063,248.425351297828,108.008050748082,210.024458983296,364.659466514926,11.007184186872,228.243202609278,77.2116381866507,41.0708882358865,301.813235057309,62.4366748938727,3.66383555733189,207.570439973,10.1723870195708,278.471093129386,1132.76696332219,8884.5772468424,3.88947594723315,0.849166071075189,314.133900375714,44.3201163019512,125.699065926268,30.1169846372298,4.56505885658016
2022-12-03,188.127504316684,16.8566162603602,247.242730084854,251.061721394716,1651.87103147233,81.7324130188008,73.8099327251464,7.75167200976928,27.0723730824436,496.482116395553,178.715794367659,10.8894726311665,14.098759895805,341.309106671707,171.408748234933,27.5301260860387,49.1687672715013,373.101440277825,142.162052278104,9.1474603277784,182.956767530382,77.0823771544304,114.104012826845,208.925567861155,231.274738451026,152.08320860641,12.0894188622545,25.7364001572123,83.1117132889192,1.79527070248559,306.118404237949,160.656580055502,377.805084151464,360.149356800501,12.4749013221863,306.921529252832,138.920083597622,69.6379258604673,356.066562322528,64.886679405776,1.37434566026975,185.06574561812,12.1486076229404,298.556500818029,1179.90098757818,10970.7313842988,-4.74036551509203,1.1759008273533,263.808675791482,140.954122602918,143.017402582181,60.7217448821788,5.32408759431404
2022-12-10,199.791978906374,30.0045941075873,461.566037653191,381.682969865226,3045.91319152262,119.352698429276,131.02617653358,12.581934052189,54.3326504130379,638.568056679164,165.444810722007,10.1167035132946,17.3575454519036,734.200299901322,309.35425020367,69.7912059183254,123.816877344748,608.286452572908,175.331226058232,22.9144590951302,257.656366542692,178.972900015057,207.813025506427,334.063332466634,273.759960763552,293.816704158113,31.3565329459179,45.5263824076849,196.384092659203,2.88670611066773,528.86018994116,186.913654189811,819.331243731181,444.005905197346,14.7164485617049,523.022315929794,296.811761167478,182.133425017536,533.949002170244,66.6518882453107,9.18211692699436,187.884890947199,12.9081266614006,390.955445307251,1649.00119170499,19333.6046141641,8.4365917356639,7.87284773248609,316.652739704485,607.461008346045,196.335670878486,130.703989892328,13.8358154779086
2022-12-17,228.775383436756,35.8727447545612,817.753529082645,414.851161294497,3325.39047528678,148.489556268342,260.946802127579,22.4061540054188,70.293573241174,835.325818443982,198.2547219307,8.96843785807169,190.58369248081,1393.65784641899,703.416867149128,151.075233587273,298.688358423962,1016.9136044952,229.46521044495,56.4404315900117,361.328262125059,300.533382424776,376.062403093348,389.600709963035,257.456861197242,850.399602065375,45.6471424550663,70.9606882546019,421.819266915837,7.26333538508327,980.436127769548,300.51785240554,1536.71640282195,536.59599671908,30.3795809495332,1028.22758141765,816.49427625893,579.568325640345,1245.64114374325,67.6819687336281,15.2015445280464,201.883235639522,35.033707191344,565.099272865117,2073.17786743536,27326.2056273965,5.80438132182359,17.18398254029,391.147279880814,952.680161619763,300.176002243741,322.794718755672,32.8066932202456
2022-12-24,161.734269761602,58.5022086364903,749.383293986007,282.622006566156,2060.52251203482,208.035714529696,432.75798588485,13.5083552169915,30.5306392661751,780.8735432353,142.565504778008,9.26482994424271,174.406405145297,905.904058989928,798.688469929918,237.055766733913,218.785600375732,675.311902232014,212.064639146498,106.708990463974,260.369615526361,620.372468931541,571.014772424566,268.143043837434,176.746919376355,722.394707721467,91.3957730108111,103.135664644792,322.176415121482,15.1346057273692,612.513817400284,413.130393269027,1637.3383850107,305.084617922894,37.2988039849227,896.027684204928,885.345470367485,708.15054997895,789.428408745559,67.6137845224445,33.9129356565294,140.119739005007,69.8080111885688,324.302359722349,1520.06059559555,22630.0644938417,25.8001102546635,33.5876659819425,305.892198594562,670.45992444891,198.53515454176,476.379557573158,25.071640726134
