date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,US,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2022-10-22,72.5887819826614,2.78759262780785,20.7934130629014,32.0957214467902,134.062376024187,22.6334069489344,14.5545249385225,2.96574149551308,0.833134914295381,108.366549693984,85.7730387763641,2.55877927700979,3.3808383267986,12.9494926794696,54.9479701084619,7.85470357629523,0.927803050128546,16.953495531342,47.6656747796298,-4.05333821051642,18.609590103299,35.9022144533981,22.3323267761892,17.8856788021435,62.246436200393,12.3766083319348,2.14300188025208,11.6007373206859,9.62422344191139,-0.86971751218979,30.1976763472661,21.1446354357663,54.0959974221851,42.811192511289,4.5820475468691,45.349996599455,15.7517591487446,7.68185491698796,102.310523799711,-0.30711326575976,28.6347504120462,8.68277932108399,51.2727460108847,180.539261379126,1081.2424085027,4.99894119211007,-0.379382939409555,46.1367421599195,7.64587180087805,10.8545557757732,10.8886348019949,1.96353642391633
2022-10-29,152.969011158124,2.14904956569969,31.4576858702951,42.6396387224958,202.847762959729,26.5704206759532,16.0745373268876,3.20753203844161,1.09400468901418,154.342834683712,135.505980124304,1.69364243894023,3.04640432301912,28.8336779199785,62.8288303136439,9.12891550877272,10.0872752160618,8.09360145049011,66.6195727153261,-2.58761454926944,39.2554010035781,35.2830808440258,12.850325393959,22.0955018310779,93.903516014669,22.9724326029492,1.75993893795153,12.5073350527874,10.1718328567104,-0.597043041788361,38.5382479166756,22.304372267479,39.4330344658118,108.782854020719,6.12263012579136,41.6854352534897,25.2389704975041,7.67516038056937,114.537834517011,1.10862746694095,61.1263613701471,9.40409745205976,76.0430002584537,376.938627825691,1429.44045054266,7.16331404635878,0.436877603639778,70.6270258651515,8.30088009767826,14.3526246035759,16.5361890929924,1.90199298019171
2022-11-05,263.507308620817,5.20430525337061,43.3495600699092,65.9110472837037,249.32019877049,35.2421054530911,36.0309839705224,3.49063133742109,1.16346153846154,279.514425306293,154.001339089007,3.99444489444336,2.48682818398978,78.8810063426844,76.9882646315054,13.760908547592,11.2816740608555,44.6397494614352,160.359397065769,0.763688228713353,76.6961666708949,35.5886646994607,32.075841361678,34.898602319452,134.064460879827,41.422761985015,3.94782597978222,12.661467042073,9.03334073788815,-0.510095750342805,63.9747615522626,33.5532871240698,93.7006901403031,232.542002008789,7.38310524811633,110.703989040741,53.3522878865767,10.9470615377579,179.197098499866,-0.696729703817541,151.941788524429,9.64555280730635,118.806758345124,743.791363897783,3258.72893159214,5.95273800929724,0.696475831931988,171.782481219663,15.9017074445246,40.4425174284015,17.4492328286853,2.27627634188071
2022-11-12,387.383342866194,8.26214453883381,88.7508456763213,133.554466522146,464.535137346022,37.1575083644659,34.5829762040159,4.41611464375909,1.48076923076923,343.166652471458,171.487232469897,4.15444410879206,5.34102026311744,103.165488803664,102.912450878919,13.7286377327377,21.1149849092594,96.3876454980665,149.011694118403,0.900050926482299,134.714099062912,36.3690948261983,41.4542561255383,60.7148615568425,194.656828120886,61.6660109895337,5.42929081624031,24.147219325926,21.7913780901561,-0.176487493363797,134.569385814122,58.0806013595744,164.152742479708,289.572946284482,8.22502622130946,147.547871575995,52.6276600434761,24.0276325327721,220.807854654685,1.37568149593252,229.093267850904,9.64580342353251,223.820056030284,995.767666471747,6033.04492043162,-0.138712127965834,-0.257139233571632,311.364932409792,24.6265794187617,88.1342296729854,21.2782735182806,3.09842846948684
2022-11-19,287.489220500857,9.32132799388159,131.245920267104,218.004686800016,929.656926369558,53.5698254986847,48.039661196765,5.36660649587244,38.4837599510356,473.127076793885,197.858681464106,12.3341753164571,6.52895735459253,195.794713841915,112.190066904918,14.7827619333295,31.8425967526239,250.25814860191,135.147013555778,4.40879590335105,197.910576898115,40.0360781049975,62.8632291744647,131.628135977705,239.857752053654,95.7807032015126,9.74200330463286,20.3641367291484,48.8580457226248,0.710688425520905,268.124698919246,110.357936702181,215.414546594204,365.055054342956,10.530018430817,220.219303437141,79.9489147932029,37.6166647221274,311.395974577857,3.572723604924,231.447760512451,10.2765849189884,260.188264876127,1128.71912890952,8736.53209240379,1.50268988375546,0.873427880263726,343.559876635133,50.4275878589002,128.745899051549,36.2178907509553,4.34706998795286
2022-11-26,206.590678383266,17.2495431648751,249.288605481474,235.632749403591,1655.32879127616,78.6244812550366,79.2104279436912,7.96013853527771,23.3047844974586,492.100687931633,186.461644096263,11.1584159917081,13.4652434184444,343.869560414912,175.956547445325,26.7471770392439,47.6444011168312,344.937338491743,151.675736621637,9.17866656859657,203.610761278032,73.6894941251867,112.106394564254,208.111739843707,247.811328200667,159.585589915979,11.2928239755595,25.1345584153562,85.6010744114239,2.13284246900244,293.656949191202,157.345002667717,507.325204618544,352.354377614351,10.9283685987873,283.40321153812,152.940021344003,73.954583983512,383.549804989981,0.678892870962814,208.03627670864,11.8704817433665,320.33124398922,1172.19328371688,10087.8376849502,-4.20831897147405,1.08702858830064,274.419896482845,164.934790089908,146.823373049267,70.8454315010779,6.18948400228577
2022-12-03,217.667173039234,29.3227653513354,486.325928592307,367.873987350458,2958.18289413442,130.248985536408,142.228157658477,13.4071723625209,55.438261101982,626.113455389476,178.84812645919,9.5841718437455,13.6871845755931,715.714579494217,353.229072928758,70.4049313588241,132.754083437916,592.038780569267,180.992246176808,23.6533680561132,264.046848721085,174.955959851361,207.196308316844,329.295378558052,277.70879560072,246.529975904586,31.3827721789813,45.5475160406634,172.825998725299,3.23028324287301,521.39198227556,189.240014583883,860.256537615008,423.515746199402,13.0221550006126,491.476162858933,337.955378054545,199.402892246742,546.582990799597,8.49107657785293,195.027169793764,13.9708111817275,444.767661286969,1632.11152202013,21437.4571588491,5.63258220668327,8.16130977722231,335.44700632371,636.662711263119,199.082527892961,151.630718128439,16.795574294665
2022-12-10,256.807352388154,48.2995779813984,811.349400003053,411.426647930735,3283.48644460921,162.954768888008,317.097068347865,29.1309095672909,72.9027414534978,838.219050322514,199.647945730567,8.872290022248,201.920238492393,1288.36015971157,793.623370626796,165.773222010028,297.206354962127,1013.9673332202,253.42979778252,52.6444588951125,360.758198905492,329.816513971715,402.045083222667,426.36672948017,267.985524394515,868.533903286485,45.8735365290767,74.8349183407694,408.629181176107,7.38256611912676,922.018858516625,310.803454276207,1544.57960119412,563.758466164654,22.6978079342244,936.203130268427,781.771261561464,666.322648052796,1230.66235695175,15.0751339098469,213.707957615372,39.7649602588385,603.059559738212,1990.26151350745,29064.3972406266,8.96107218289341,18.6848392615987,412.912711422604,887.981738490561,291.536193309877,324.475836829944,34.6752580183616
2022-12-17,184.163809483385,58.9964479866884,671.596921448849,284.523058028607,2014.20414001221,205.887084592341,347.862494759213,14.4170042460156,24.6350992001261,764.133784052582,158.808790998609,9.27660185495808,190.414374774712,979.669338124462,781.648739745303,201.997237591964,206.351299769773,523.169318706656,222.006541117883,117.191113649081,280.206082294301,604.378859602944,633.516761111395,295.917730350515,184.622292258739,746.174422651026,94.850767698867,102.602637134077,331.012037165165,14.2044202306239,669.995880592024,366.276946531965,1645.71399171743,334.364822272875,35.638017530201,881.18521865334,857.092346608611,736.215513765227,793.30890618163,34.1948299150901,145.249620863045,69.7908639945023,374.044406782525,1524.7311813957,23356.94146452,30.3363512534525,36.3358247257855,304.92701320984,712.28707273818,192.718320425265,458.489094928088,25.1432539365944
2022-12-24,124.582967322499,47.0916931733206,486.553597761247,234.124819462236,1720.86350812722,227.437988236484,380.891936331453,11.3753141837323,23.2782744807763,793.070080003046,124.542105649935,8.83258910303554,311.819140983051,760.868803647401,602.400750556185,341.808069798956,212.607577682241,354.999381815644,122.739139078585,180.216498743251,209.641345323341,666.37038735854,1027.36658619581,189.764557816899,159.183289674809,661.381124120677,85.0536575946228,146.596621186536,244.005952116364,44.6187771720396,553.471937947706,285.496554521293,1766.47575184161,260.649077254085,45.7269532887204,807.181662944838,839.45656893144,672.492604371958,807.713033690235,25.8482344474352,123.906074215501,87.8898292944225,293.900454083127,1286.5342488079,19357.9110968932,19.0243357449868,55.3139742598964,231.70129195371,715.043532646123,170.128479518181,472.996636681531,24.2149700542325
