date,Alaska,Alabama,Arkansas,Arizona,California,Colorado,Connecticut,District of Columbia,Delaware,Florida,Georgia,Hawaii,Iowa,Idaho,Illinois,Indiana,Kansas,Kentucky,Louisiana,Massachusetts,Maryland,Maine,Michigan,Minnesota,Missouri,Mississippi,Montana,North Carolina,North Dakota,Nebraska,New Hampshire,New Jersey,New Mexico,Nevada,New York,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Virginia,Vermont,Washington,Wisconsin,West Virginia,Wyoming,US,Puerto Rico
2022-11-12,3.761492,88.2835,35.838905,14.505302,113.55158,1.0192832,0.7329239,0.6492001,3.3477106,109.736786,123.800995,5.659833,5.4088473,0.66241294,23.638878,49.50018,3.1976888,12.623144,86.4338,10.152648,30.039534,0.5974085,9.539793,2.528085,10.156075,67.77914,0.4602006,39.31646,1.9462388,10.438505,0.0440055,28.362947,25.476593,13.769537,63.700336,40.629982,20.145275,5.477765,92.718445,0.64818203,48.687992,11.889805,62.074856,271.9414,4.0843687,51.21934,0.011384396,9.951594,-0.098220885,11.062299,1.4337175,1454.9941,49.11873
2022-11-19,2.024085,149.02368,49.730076,12.77068,167.19743,1.2098525,12.243073,2.1463156,2.1364079,124.460754,100.447075,4.040728,11.089537,0.16791582,28.237534,70.10641,15.989173,13.888494,110.13385,5.3083463,33.043777,-0.823401,7.1806464,22.923233,33.314438,94.71535,0.27748874,93.414894,1.6649325,11.365512,-0.50367117,25.939308,23.740398,17.797161,50.694473,20.900375,37.08324,9.343758,71.42997,1.0759678,63.72148,11.5252,88.77185,640.15295,2.83127,86.57042,0.5364001,19.56847,16.390474,16.99689,2.1580281,3685.1953,49.518055
2022-11-26,9.217191,358.657,82.85882,28.983677,188.71689,37.385567,41.27928,10.758867,1.5951592,283.21402,235.52687,5.993589,12.695464,0.9143282,89.9712,117.58993,24.32239,82.78003,216.31442,19.90019,112.0997,4.276008,49.317776,45.221268,36.366974,173.44673,2.2073734,347.08887,2.5465083,11.777865,0.18865775,77.925476,53.709873,13.172274,123.43761,119.8775,66.44227,3.2325878,186.60167,-1.3909448,182.07304,10.440673,107.302025,844.478,19.329735,249.90242,1.1405996,39.96242,15.667689,56.13784,3.1123667,5548.7837,59.705498
2022-12-03,11.548703,389.31912,154.8279,81.32808,495.71225,45.717106,39.281628,41.972496,5.8871655,323.22873,189.38954,6.5669327,12.776912,13.493373,183.83018,138.9869,31.04751,128.65285,150.18515,20.45409,138.8547,3.1693702,45.90075,91.82315,66.68238,300.15863,6.0770993,262.1898,3.8769474,28.802359,1.1894485,179.94325,88.171,29.61269,206.59924,230.93599,49.612244,50.076218,235.9903,2.4292831,325.65335,9.149773,215.67723,1040.7457,3.4591138,423.2305,-0.108025044,36.962376,23.721632,85.425224,7.0811195,5352.476,78.62634
2022-12-10,14.609807,216.68736,257.59613,126.75654,1162.0585,70.990456,52.80783,50.807137,6.096795,539.19336,286.21378,17.232286,14.571348,11.374586,245.89064,135.99052,53.351673,261.99063,159.70297,40.858707,291.4464,7.402391,65.862816,155.89528,126.260216,135.88211,9.892583,359.06778,1.9040915,24.899265,4.5110617,336.42215,164.81398,76.21798,351.3827,282.76526,83.67234,62.78528,401.52798,6.243118,213.91255,10.867949,318.70557,1223.8224,17.863346,349.16278,0.97013,114.4061,53.125076,203.25534,8.494883,11761.29,98.68164
2022-12-17,33.64181,227.10043,240.16473,421.41568,2206.6501,108.742256,104.61521,34.587296,34.12649,615.9082,184.73372,15.139907,43.42646,48.427464,504.54974,228.16371,68.038,486.5058,201.6934,88.99067,225.01701,12.388794,193.54274,290.2195,193.4341,220.63373,6.673731,404.74805,14.011024,27.449186,7.5962954,385.4073,174.60776,139.20856,630.7155,354.8004,214.1444,164.2844,469.6427,3.556018,231.55022,21.00974,353.5246,1225.5393,0.021694995,230.10648,1.6022316,290.37286,92.7408,183.3463,37.438625,13601.542,85.21663
2022-12-24,89.35724,310.7636,469.41592,959.8213,5253.1196,160.24442,229.41446,66.792885,17.429892,975.67413,226.87831,12.433365,123.19115,189.44804,1177.8783,565.757,170.93544,831.2612,195.60106,261.81363,316.97482,25.914265,322.02844,710.30615,796.0406,240.26262,42.2598,507.05136,21.842484,50.19855,7.9992304,670.8291,181.94937,305.55966,1041.4739,726.53955,612.7611,969.73267,939.47235,13.377367,217.56042,55.722843,503.53226,2242.3745,31.552956,557.8107,12.649461,799.88513,315.3379,289.88702,37.39488,25930.488,90.54858
2022-12-31,54.0821,369.23624,471.80936,1327.7987,4333.9106,161.87296,423.75052,43.604267,82.16618,1172.3235,304.41678,8.726931,359.80136,349.96704,1424.6002,1324.7577,596.0898,1327.8317,326.18207,750.59296,479.83713,132.19313,514.2209,479.96558,1478.202,282.09317,65.924034,896.7545,59.096012,93.99916,15.602822,1267.8232,379.8874,643.5971,2314.1794,1290.0581,2078.7107,959.0001,2174.6128,24.251102,267.78192,58.963074,797.5519,2536.5662,39.463192,545.1931,35.08431,878.7905,914.93665,406.0481,75.0698,42775.277,87.12261
2023-01-07,72.20355,241.30884,306.2347,760.31445,1985.3263,246.94354,327.66656,39.45477,37.67207,786.6351,196.20914,13.245748,228.98734,177.76059,1011.476,802.2375,244.4698,477.2531,243.8557,889.83984,307.5203,142.42056,853.9247,348.68927,917.80255,155.60437,132.20758,283.98843,53.46869,120.16372,74.409584,640.7505,406.6998,421.86102,1933.9587,1000.0194,946.42847,810.20294,1073.3163,65.84087,126.33506,83.49122,375.92917,1681.2399,59.84931,348.36017,58.719067,639.64874,526.65137,225.38348,56.643642,22689.365,93.741776
2023-01-14,52.39286,123.89038,252.36723,404.66534,1693.5011,259.1713,337.46085,21.030104,19.152727,873.0818,121.805534,12.113788,422.54294,446.7851,527.0225,551.50726,217.52937,303.53748,132.26859,729.8542,261.40817,229.81244,1233.6486,194.55243,711.8317,128.23244,105.18391,339.35257,127.48472,162.02449,83.4581,555.5154,329.33377,235.33215,2048.1758,1052.1221,749.42596,727.44867,1112.6943,35.376137,127.53291,94.66405,149.07732,1424.2195,40.228935,267.84277,70.613686,791.45776,467.43274,185.41232,42.12513,20095.61,79.51552
