date,Alaska,Alabama,Arkansas,Arizona,California,Colorado,Connecticut,District of Columbia,Delaware,Florida,Georgia,Hawaii,Iowa,Idaho,Illinois,Indiana,Kansas,Kentucky,Louisiana,Massachusetts,Maryland,Maine,Michigan,Minnesota,Missouri,Mississippi,Montana,North Carolina,North Dakota,Nebraska,New Hampshire,New Jersey,New Mexico,Nevada,New York,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Virginia,Vermont,Washington,Wisconsin,West Virginia,Wyoming,US
2022-10-29,3.3148060777115047,109.86303795810878,38.475578755273034,-5.696816801786099,-214.11643218443095,25.559888222954314,13.645721203946941,1.0847469104857912,1.0428232573114204,151.37285613682963,143.8696859507553,5.814637222125716,4.092002770274711,0.21763454094544965,58.41518125183029,28.402068910729312,3.367111439553831,23.48039061539478,32.63895231916318,35.84424827006781,36.81403384822181,2.76439467082297,57.384981306139444,11.54693110144584,-6.873343628169884,71.89439294845519,0.4061929820343231,50.8213957387444,-2.9269096153081815,12.034237920478294,6.463549437102955,70.12967799152527,29.376120617320478,9.718670281578298,-22.846585810904486,65.25593942775711,10.793654132725386,6.885421071553591,-62.693537039783465,0.6032866970201498,54.645793872438276,10.062332514133448,61.36963934623895,305.49261904399407,-1.9348491203197113,38.12487529841078,1.4520278125100363,9.219092797426317,-2.62605831992634,14.904767246017064,3.4092814129586384,1309.966636981068
2022-11-05,0.3594702405269459,167.2668077469123,58.448149186502604,14.35740095546717,172.3435758849924,5.835289403756022,1.0780195799127075,6.838736215680926,2.7639694747124706,64.78370677619668,180.2500122819875,4.157389834106846,3.3149288127416554,-1.099044964105226,110.47456479776913,106.29648430459906,0.7808012904518051,-8.10707861243585,175.16405058446324,9.207214217345765,87.18699180072076,0.7269964548787531,20.43258677080497,24.695796405718333,-15.622166734467864,111.25762868560034,2.4531616010756805,207.42117251071105,-2.9699029634284475,18.234735207857963,1.2172024902245013,73.1740678140556,31.430055480108834,17.40892445563409,153.9712591716922,67.32925563285218,24.138142866496487,16.567469902124486,68.46161925382908,2.726679135594572,62.05591174490935,10.699262912243185,57.87814196105488,828.0610245327725,-2.1567226302475007,28.316002224724386,1.6163995178053607,19.68949197160206,4.863477392385498,20.318261776038554,2.544824791695188,134.29274874504426
2022-11-12,10.023635864048577,248.94179880964026,97.57460625675776,2.71424162301102,296.94996091677854,28.600322778773403,48.349310863661394,14.417021603971751,2.8071702413580226,217.1782393055434,182.7218799937207,7.040316819168613,8.841653933592163,2.4791635180844676,122.46646774339825,100.68822360317881,20.10819143355662,79.75518939966875,205.80261932119305,20.954838950142232,101.35829942139713,1.489135745491378,43.34861905588471,32.599260186597746,33.80846996855402,193.8635358797082,4.598658409785253,158.49520319313663,4.2982636276100745,17.869226286807915,1.2933087724643784,136.44177814080277,51.402816709168974,12.883216627406597,110.85219759268531,137.83714617759296,66.7152039648258,10.493223306151833,158.90708111720693,-0.4977251525928017,161.07260264596428,10.46029701313515,127.67908323393495,623.7551399735991,36.6251792261051,231.715563180345,0.7345480334662686,67.9659324363956,19.09387551323903,66.99353317479299,7.254943255310522,7471.174955370012
2022-11-19,15.133647369174136,247.69735840618586,138.31059493475797,90.54375568632624,648.9057628892813,93.93918590101559,29.211027700972352,12.492142994537978,13.103057741975402,400.7112757890013,204.80096006512096,6.279579901893039,11.866861463281765,17.956552282602438,117.8835148102561,149.31618537645386,39.46762942052502,135.94467072374496,115.2104509161773,38.34690313225737,123.53977433689005,2.1427331915203176,74.86041078136476,63.40530487698606,61.3452424378188,218.88595733208206,5.039741063261279,253.99424539866942,-0.39153617589563616,32.05099886852635,6.81196544649092,154.8810275455395,75.69315345202509,12.289482645034546,230.318401602079,166.62872810682626,45.50174607516458,41.29222343989857,206.83313996513033,1.4673895610611396,399.68251321858986,11.953930454213555,176.83782085291523,740.6086264536102,25.25835448835284,501.8592293936556,-0.13018305454350254,15.23594308328849,32.508101375703234,92.72382007950316,8.090914918256004,4710.2096576063295
2022-11-26,14.976960406545516,305.39813878627865,240.8935991366268,201.59580556354922,1305.0293051335686,107.22733499774588,81.39751481917787,57.87548230107845,15.468234331034207,489.6352178780019,191.63118755361342,19.19059733447324,21.715665238000426,11.138304164908163,340.9217680239647,167.40628985865476,52.97419150695744,392.54307385455456,164.05422909199515,47.997558077269154,250.15537105944452,8.532071969509866,192.45105374161648,184.79596490089625,136.75628828327874,217.1323315858131,18.471905255128462,466.3218481887462,7.280499090738314,25.940404155376424,9.278686418245599,486.14275807116894,196.02289027959608,78.87169651811223,505.07410543533325,299.9744561601766,142.94763409228955,78.6090991311979,394.6938232977162,3.5780920625302155,254.66377959141653,14.974337655468151,274.4439519324851,1153.4170535599972,0.0633947852095691,347.6144309187464,1.131353354587365,103.32817794485702,72.35707189410005,127.3367931517217,12.189438136053045,15389.522845184554
2022-12-03,35.97586531737761,263.9848926922531,260.9409210293908,447.08901032679785,1909.2280304280732,111.78598260227466,124.8927193901603,29.808499932928086,51.03961888082112,639.6186326151504,215.10458086287682,14.10478283301179,25.565976346257827,50.93676578615625,429.1185038265636,328.9312079101481,81.10824831731357,389.18318136345044,195.83205023796165,112.78022746783975,217.3732451029864,18.618285275413424,111.10429438392813,291.50654905968736,245.74555936591503,285.801456889719,14.483484752345493,414.51987950594776,14.39574520356426,38.76048689173372,21.43877513312131,450.32972854277335,205.6273318164425,131.63792759347427,718.5971019056954,385.4801430850859,249.84611211753088,162.48452125956368,698.976824547424,8.655421692690856,208.63162116678532,27.03657757744464,353.06784318203785,1504.0692917309343,21.789147606196348,333.3320373660173,3.3105863287210857,440.02896210301606,103.69848129134057,167.77067082374134,35.101633653742866,13902.833432612535
2022-12-10,68.98133124070655,222.4449248987252,344.28381422140353,802.7074129011529,3130.7847742338568,177.5340665965034,225.70974790374768,64.97455864173001,37.47716003882884,819.6696501614874,212.1690009724585,13.307168083982573,103.56252344847672,156.97454356421056,826.3666239199337,597.0384526365027,162.2513893235136,572.9891765855731,227.93071437493404,321.6988985615589,315.77846179952934,41.901346409190495,366.21068171806127,419.76590111910633,503.9685413929154,249.0136778899819,44.04038436783315,344.71953155462063,17.467567577389353,75.85717865569195,19.772765667647967,581.1917291352507,194.80912350480406,306.2780176565327,1115.8091815299665,699.7231648160207,469.59403302665254,314.03367504144546,918.8625042587025,14.55927905252581,229.17883962356484,59.6770588888412,485.82082713217164,1624.7980823725322,28.92475725721229,332.96372037733056,11.70855994944526,1056.5308475129239,264.7532667767847,190.70069632159272,42.42880122132224,17557.12848515275
2022-12-17,55.743033076250555,369.4712381736334,433.9758375459962,1102.715985530782,2953.4390792739337,174.3104805304293,401.0833830207511,69.51176166700367,89.75707811915011,1038.4449060862496,363.65302990245823,11.814742741611273,-3907.639161733092,261.21418189835674,1393.372346705226,812.4339389283032,505.9993410198288,1294.6328839819796,354.18468095267315,625.6541216339572,577.841199369915,106.31739875032079,717.5816215104242,526.3663505841902,1122.6300893805685,229.31352325921688,72.45407811212054,790.4021968437945,40.63494101914873,101.91090980160754,41.154834397530166,828.1512597046323,411.596891088118,633.4307714030925,1755.3517441699455,817.3486334594171,704.6348953877326,890.182124855452,992.3013404658938,21.935504078417434,266.2756019148336,70.3314491659309,774.447347649204,2611.274208708437,30.877405631156037,509.06628286826486,29.424859487859873,1293.493488913443,770.9131274154838,371.0516994595303,70.72600065633458,25336.05134546988
2022-12-24,74.12317113460549,212.36342120534857,294.5330423695816,1038.3448245083916,2395.319832539136,261.35843626898054,340.950835628966,39.75506666823155,26.59285784673516,762.2988983735228,151.86836264323563,13.597862011059375,258.90478618852893,201.268888518745,715.4240599545697,853.3941448304656,277.09157601950676,571.6060880314908,243.5004856355079,761.4398336847238,388.2704793928117,116.4848999378141,614.8570235216164,334.4928560111734,596.3933018848907,149.08252411511933,111.76226836119766,245.85282482567123,59.86193947529906,128.4255122247382,79.12847632384809,862.9238305466579,405.00774004558673,301.1526981944688,1890.847559537272,925.9385677548884,818.1123402728534,816.5866434088387,1170.1434469439478,67.41998656109894,127.08294009843908,95.5700918233734,353.5890933330242,1082.2592603257833,61.297788084156096,269.4169976066584,54.234861931173086,628.7129644263084,412.93886276569424,250.37911697325612,51.722910269648764,27232.656183228377
2022-12-31,57.19968617332947,227.3674079684243,202.53609997112758,714.7609258049981,1134.6556168650118,223.99092564869616,430.7415992220588,17.25631260683764,21.6178900998683,971.040350754861,219.58016527579795,8.04727779413098,236.30653601874357,314.6223414760364,273.44396020738685,582.4717899933275,184.09128415724626,391.6800148540119,110.2161871353737,857.1058020778119,171.1167117148534,173.85423586883627,963.4846293881704,160.6906219147627,705.4844839020924,152.73663447080548,99.36484839851711,292.43095383405563,122.16078878967413,156.05700499833193,83.62031144829896,808.3709625053074,330.67055657894855,187.04754870676555,1780.0289911643072,884.5962584395382,568.804292977709,639.4186032915406,1230.184330660026,42.11752206510568,157.0379102023038,122.83535647400016,220.97789267177575,1055.480894761631,37.3287753521188,226.7193678046269,66.14237979875269,589.6302722667923,599.3083283001338,164.24517954497065,52.31344061835495,16321.885506209102
