date,Alaska,Alabama,Arkansas,Arizona,California,Colorado,Connecticut,District of Columbia,Delaware,Florida,Georgia,Hawaii,Iowa,Idaho,Illinois,Indiana,Kansas,Kentucky,Louisiana,Massachusetts,Maryland,Maine,Michigan,Minnesota,Missouri,Mississippi,Montana,North Carolina,North Dakota,Nebraska,New Hampshire,New Jersey,New Mexico,Nevada,New York,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Virginia,Vermont,Washington,Wisconsin,West Virginia,Wyoming,US
2022-11-12,2.265754279304385,115.82878974607857,40.08924656372563,10.822027765281064,188.82846453273942,-40.89839365595404,1.6690462048167163,3.0357918819297893,7.72329485465936,-5.071403699027769,11.623294281997943,5.644758530146749,12.132112118959146,-0.9976044216371847,66.3894030024583,22.87861881363466,1.2880778854360244,17.94109222442448,83.61058916444672,23.21476223527506,-19.66216599360166,4.9519118744163535,75.51808188315422,3.22989539733544,-9.685363269203705,68.47619268880405,2.564605119452068,13.513309386480103,13.265299609169102,17.24741612517464,1.2209372302861148,62.94657850475818,26.737678226630766,-1.6906860016708691,98.41704611611385,45.69628026611554,-5.2967679314195095,-6.530710354684384,39.88987542247355,-1.3614502278310447,3.0530947068621117,10.65472449507288,77.7630181514667,268.07548550338515,0.5927328804531724,61.5681495712673,1.3588788559314748,50.29627860761724,7.540932761720782,16.04817785981162,7.154694145629916,4097.093155625259
2022-11-19,1.2171552518261297,233.82062518226053,66.27552341451245,45.0811748830759,139.483060111819,-37.95234915646762,21.161290991290898,6.345482234077327,12.29038861218692,-12.548660769915841,31.29552252722101,3.072100956455234,12.720859304600168,-4.191964214658029,349.33508532441783,57.02631146632308,7.14286850477,46.46755368707707,119.73598707824735,9.954173156407876,26.898306311321676,5.6597334794063165,67.65322248788384,19.88920945607643,35.84402654344578,109.16555259756892,3.276279555866984,189.23852914752274,15.77507128630421,6.691382903102376,3.0765240378143552,74.32901820258951,18.9966912615031,13.158373419593701,129.49113195846365,75.48213494829153,31.650452508471048,20.294998985551466,115.02411381055106,0.6357760745427825,82.1302978433494,17.928005727365644,155.40323968129138,387.20124038103086,27.342864858842987,80.04216168878101,1.540009269966494,56.203455370735014,13.035946806426587,24.439735401537877,5.727140259827392,5500.770857238209
2022-11-26,7.072835878036125,419.87420476897597,109.24492927789377,65.90115543761624,544.441366882101,25.625611034039053,34.55842798979986,13.734901297439176,7.925220712466676,196.51343501825932,265.8028361305039,7.855430866430964,7.967280927871798,0.7822693968433923,182.20919543525827,145.15668467487842,-4.533653644376464,184.83135155677022,230.61173589155686,-0.6354410108473303,58.25614754942694,4.942414797551619,117.31261781868952,29.257806257518865,96.32518364663792,178.21813274030717,8.489628527742633,305.2245247726765,17.273592114163755,30.2434064658804,4.399293001249159,86.92795101475355,53.01907386601935,6.128516159590859,178.68043605965363,175.41144354135795,68.10714234045436,6.373144817285176,158.35318728948496,-1.3627212195100213,174.83186782968994,15.518303143474675,184.93841462882966,1191.4390589008215,45.18465928797316,244.2125045718809,1.1453698932895926,75.02626893532388,37.90956286563103,71.47427585278251,8.585881210234136,10541.654749379597
2022-12-03,14.453422582342409,381.3745590036377,161.16834472150822,113.98284655289291,638.6383917062223,44.184918790738124,58.86190952563471,20.76634119300426,16.48937147484535,393.4846172563159,268.1338079378866,5.323095627479006,2.652958346001437,12.649005630225496,310.0967109861135,185.5641802285058,27.07869346040025,213.1463341601469,168.41876552278788,15.935719573029928,146.50208068729688,6.013821598538975,69.48809675995989,100.9161075081264,153.4529468845182,206.763921203115,5.2410295291978795,248.12058624655953,17.95776886897596,33.71983577171922,12.068683622448358,176.34785112655572,106.64715682861832,28.51806921489394,331.2295880612788,246.50053703459602,82.10109313059075,44.59404948528321,361.7061163077397,5.725701759378902,170.11479211913408,16.99235902167785,414.92530583134203,1469.7613975493146,27.21332884727904,315.91649782866506,1.0582371635560515,31.21618553822165,43.75670429312239,111.18228326964005,10.050614837356031,10613.772675893657
2022-12-10,12.269243340659418,186.43315742922317,239.29915214429178,110.27459599420473,1119.5957764926734,91.40325641396134,80.78370747312998,63.43287998225233,16.867515513899527,503.60394072352756,313.6996175089446,18.328477573792455,6.736471534940307,11.343111728044208,349.97372198106666,234.3324336917585,50.67948169375558,285.8275453036326,172.09239059802076,42.06014667753226,213.22240131090786,9.743178689034949,276.5259864222369,216.30412636653293,218.0642713331817,207.78552317886533,15.959009350301926,397.5694462799736,10.702668361339905,44.95876701683344,19.017491318859697,371.3524680929911,192.89022313723734,61.33568363688013,308.48809450911676,358.26641848595347,90.47667033013536,73.57040772378144,556.9782715613615,7.550522539641042,294.1815546961321,21.82770874011988,387.00452179235947,1216.9017095300464,21.44132885500572,325.8863016851833,1.4893411706361395,116.53754116196663,51.448749521089965,147.83176171053597,11.934336810351198,10629.538753022589
2022-12-17,33.441335285529036,160.05640209946034,250.0888340098091,311.6281152932298,1921.7896865275475,194.65089578550817,125.48335512967341,29.21619085426171,46.99881029029325,794.4493508218043,309.6850223239167,15.468128983889663,19.219099807367186,44.38020375889964,560.5253810483366,381.27192730478635,89.53489794171442,347.4438035154749,155.76424790384795,119.87207845789573,276.8656023446277,14.138839181282984,366.42748897927044,287.6535209011626,319.3580511245821,279.73500944679904,18.440404288474667,327.33668906523064,23.422971574582917,46.51075844311651,25.908968751891667,347.5970497093872,213.18079624595788,136.71497773465174,676.0254131566916,515.6426145244665,251.20862496159828,197.6343297109589,484.24668505443105,7.746145633890235,227.49135680659276,22.522254617205768,293.4168057036651,1031.797026999191,2.2944927772088306,227.11774828427917,2.10394891325259,365.8293811209802,125.95406353019419,152.4748477801954,20.785962772972365,12603.329675674451
2022-12-24,76.01319435684609,163.27422854116304,335.42679096736606,1186.9687968235007,3170.6156837097155,242.62878597804556,271.3231031776901,57.98790493171748,28.769109956588593,906.0318570328711,222.54722646077306,13.277807137469658,129.4228598569683,140.36722541049423,1275.3859189037662,680.9752870236355,194.8089311386024,631.084085150293,181.25824437133804,351.99787453270534,374.4982152226544,39.64873563614209,408.1143164802098,406.2599267409196,739.0922890624407,261.0552090272304,41.986257866798226,579.4955539529367,29.57056031508114,59.63080823821098,23.913494532339183,732.9267177102956,210.09286005391786,342.0387592230178,1113.0340776437688,918.8623935848588,509.7244346310416,514.2055631306649,982.6238385291263,16.62122285710468,213.4233765433101,69.0257133075873,399.5513007703237,1193.3099514256248,5.775851161167115,312.72390519795255,13.62862185088612,797.8809732666961,291.0427555057804,214.3284366530345,35.642902297088135,28310.247241246638
2022-12-31,61.05562295809883,531.6646926141148,371.03127550935153,1609.9438386642103,3675.1137564701294,261.3425317226479,566.645968894817,57.191495702856564,90.5223798485614,1020.9952034203191,244.58309147589443,7.43114826925957,306.94629566393166,317.12499642952685,1069.9047938845151,1033.2268416731424,622.4885796155527,916.776326623004,266.779545055473,733.06179076125,407.49489681860535,123.72035507020036,835.7180280444035,495.20176079788087,1031.8734133412759,256.69987178063303,80.847356350738,1016.5293762087933,70.26735638868037,100.85453797535534,41.87359992749888,993.6654556745544,526.7346646367471,651.7287876207083,1722.990125945977,1310.8706462162286,1223.0361133183083,688.3767829694618,1544.758117778517,25.135065767203987,257.42432262999563,87.6826032410656,735.1361212558809,2150.3652860566926,-35.95060222006535,425.92164816835634,32.23158366716612,819.8705465495146,493.9167027274641,318.63624808051827,80.83759425286358,26609.27811486645
2023-01-07,66.25220890407344,123.15594657938135,292.46812426767445,880.2995028451983,2219.1197614072107,277.2703574473486,390.0862950741043,34.41489164285666,23.617341811660545,667.6951194664077,192.27382321538528,9.15360247777074,265.66018361618035,201.25642016302965,556.1685178375083,742.4928070805728,200.86869927614325,549.588259206343,165.12685125866795,1213.767447071481,375.4890919397659,117.14592514174535,776.2124183165424,394.0639115272991,868.0686355621584,168.8918706260618,120.97052162668047,450.2293093470114,64.50153084559358,126.18612140507837,83.67488595462154,715.9631900525318,557.6781225327525,302.09235599940325,1617.0483031969102,1209.8130465724403,846.735018281721,630.8003573437929,1736.4026359136333,68.69366465945635,86.21183413276603,77.85128182932145,344.03940255868974,954.6388587308891,10.306891838821244,300.3438788717301,44.259273995320044,533.8022309887308,506.5182170160243,250.5112255101935,56.67473784730452,19761.419836962512
2023-01-14,64.5918840672419,75.28923467198214,246.82364401033254,248.85662634113862,1485.7281827174995,273.3638250834499,326.3425840747369,33.5310978182295,7.229170191966845,671.4543780478732,264.8542240047847,9.261539062543513,264.5325250971838,345.4227392960263,-25.925014922001765,344.13143155130643,198.83011047448062,140.8753541240248,16.936175735399814,789.257801789085,258.99020856179584,337.9224741349772,1289.135586064934,164.44450632148906,701.8136421178267,199.88458709381362,96.69750567483077,458.3591935852007,89.9424203246336,145.22062037111246,106.4170453203046,445.5194983009376,281.993020044533,269.8619331305556,1664.6853258143065,1281.4153244901652,653.3378546561755,649.0864044032594,1388.178237940117,47.11031112629371,171.4620004866016,99.8043782064811,188.1821297970738,1010.6312312864286,-1.241112917040283,200.0832043101849,79.80377648615074,639.396600478135,519.487121196736,187.39997398152568,32.73814332161186,13907.21957837244
